Document,Topic,roberta_polarity,roberta_sentiment
There will be an elevator.,topic_17,0.12927258,Neutral
I don't think they need an excuse or precedent to do this. I can't wait until I climb that thing. Should be an elevator in the core that takes you all the way up though. Maybe an inner layer of ADA ramps spiraling up? And that reflection on the facade of the far left building....super reach.,topic_17,0.26362482,Positive
"Plus, there's an elevator.",topic_17,0.4381993,Positive
"Lol it's a shitty design plain and simple. Everyone keeps saying ""there's an elevator"". That doesnt mean shit. Ride to the top, ride back down. It's not the same experience. The thing is stupid ass.",topic_17,-0.7305939,Negative
Sounds like there's an elevator.,topic_17,0.0099996645,Neutral
There's an elevator.,topic_17,0.13909246,Neutral
"Yeah, I believe it is a requirement because of ADA laws.",topic_17,0.17808086,Neutral
Lol in terms of ADA this is quite possibly the most unfriendly ADA structure of all time.,topic_17,-0.7305939,Negative
You're not supposed to use elevators in emergencies.,topic_17,-0.5783634,Negative
"Still an emergency, strictly prohibited",topic_17,-0.492988,Negative
Perhaps for medical emergencies?,topic_17,-0.049958378,Neutral
Its actually a pretty cool elevator. its a glass capsule that follows that black track on the left in the photo.,topic_17,0.7442769,Positive
indeed = it's lame that people w disabilities need an elevator.,topic_17,-0.72589743,Negative
The elevator is reserved for disability use only,topic_17,-0.16838105,Neutral
"Yup! Was about to say that, I was there two weeks ago and me being lazy wanted to take the elevator but they said it is for disability only. The Vessel is quite a workout lol",topic_17,-0.019997345,Neutral
"The criticism is exactly that it's just stairs. It serves no purpose. It has no function or reason for being. It was just made for millionaires to flaunt their wealth. While technically publicly accessible, when you buy a ticket you waive all copywrites to any photos you take. The elevator, which is necessary for access by disabled people, is clearly tacked on as an afterthought. The surrounding development, built as part of the same complex, only serves the elite. It's a monument for the rich and regular people have been blessed to be given access to this small sliver of it. The whole Hudson Yards complex is fucking bullshit, and the Vessel is the epitome of it.",topic_17,-0.65270674,Negative
There is an elevator if you prefer to take that up and walk down. Shame that it's going to be closed due to the acts of a few people.,topic_17,-0.64692944,Negative
The elevator is for handicapped persons that want to take a photo on top. Otherwise I think you can't use it.,topic_17,-0.25429556,Negative
There’s an elevator fwiw,topic_17,0.03997868,Neutral
Beautiful. so glad there's an elevator.,topic_17,0.7487043,Positive
The elevator from the HY stop of the 7 is an INCLINED FUNICULAR. Goes pretty slow to deter unnecessary use but it’s a rare use of passenger elevators.,topic_17,0.03997867,Neutral
Wait is that like a rack and pinion going up the side of the elevator part to the right?,topic_17,0.019997334,Neutral
Yeah thats the fdny elevator. For emergency use only.,topic_17,-0.0099996645,Neutral
I take it that it’s not handicap accessible...,topic_17,-0.52266544,Negative
there is an elevator!,topic_17,0.48538113,Positive
Pretty sure its not ADA compliant,topic_17,-0.65270674,Negative
That's a crazy looking elevator!,topic_17,-0.5441271,Negative
? an integral elevator there on the right side after  people climbed up and decided little point in repeating it.,topic_17,-0.11942729,Neutral
Elevator is for handicapped visitors from what I understand,topic_17,-0.0099996645,Neutral
I think they had an elevator to take people directly to the top,topic_17,0.089757785,Neutral
....there's an elevator,topic_17,0.10955847,Neutral
"When I saw it at first, living in this times, I thought ""someone is gonna put a complain because is has no proper ramps or equipment for people with disabilities""",topic_17,-0.67506987,Negative
Unless one takes the elevator!,topic_17,-0.059928104,Neutral
“NOT” wheelchair friendly.,topic_17,-0.65270674,Negative
"You...do see the big elevator right in the middle, right?",topic_17,0.06988589,Neutral
"“Accessible” does not mean “wheelchairs can go everywhere in the place”. It means there are provisions for wheelchair access. Which there are. Because, like, it’s literally not possible for a brand new, multimillion dollar, high profile building to be non-ADA compliant, dawg.",topic_17,-0.14888504,Neutral
I just don’t understand the point of having an elevator not land on a full floor. Do people with wheelchairs just got to the level above then go down the stairs? Why have an elevator if you still have to use stairs?,topic_17,-0.55805224,Negative
"Beside ""Black"" and, well, ""White"".",topic_17,-0.0099996645,Neutral
even if just for the aesthetics I wish there was another elevator,topic_17,-0.1292726,Neutral
Surprised there isn't with ADA.,topic_17,-0.37994894,Negative
The only reason it has an elevator is because of the ADA.,topic_17,0.11942729,Neutral
Damn this thing must have been such a nightmare to have to fabricate and assemble. Just looking at that sideways elevator gives my $$$$ in my eyes.,topic_17,-0.7013741,Negative
"That sculpture is a joke. It's not even ADA compliant. The High Line is cool, people of all abilities and ages can explore it. That? No ramps, no elevators. Whoever greenlit that should be sued.",topic_17,-0.63514894,Negative
There is an elevator in the vessel,topic_17,0.06988589,Neutral
"The Vessel is ADA compliant, there is an elevator that stops at every single level of the structure. Public spaces like that are required to be handicapped accessible.",topic_17,0.26362482,Positive
"Interesting stuff happening at the top left, one level down on the first pic...",topic_17,0.72589743,Positive
I believe you pay to ride the elevator,topic_17,0.029991005,Neutral
Actually it is. It has an elevator that travels on a curved path and stops on each level.,topic_17,0.0599281,Neutral
"I believe they then got sued for making it inaccessible to wheelchair users. And so added an elevator, which still limits access to the short stretch of balconies serviced.",topic_17,-0.597982,Negative
"Just plain, bay.",topic_17,-0.11942729,Neutral
And Perhaps a slide. The SuiSlide.,topic_17,0.10955847,Neutral
Sui slide?,topic_17,0.019997334,Neutral
Yeah and there’s a beautiful construction elevator right across the street too.,topic_17,0.7487043,Positive
"I understood the argument he was making, although I vehemently disagreed with it but at its core what struck me was the almost unbelievable level of cruelty in that thought process.",topic_17,-0.65840906,Negative
What if they added a diving board?,topic_17,0.029991,Neutral
It takes about 3 seconds I'd say.,topic_17,0.15864852,Neutral
There’s an elevator,topic_17,0.1292726,Neutral
Also cruel joke for wheelchair bound people,topic_17,-0.71629786,Negative
They have added an elevator later.,topic_17,0.059928104,Neutral
"I was there the weekend it opened and the elevator and the ""shaft"" was built into the structure so it wasn't added in later.",topic_17,0.009999668,Neutral
"A CURVED elevator at that, also expensive",topic_17,-0.69625765,Negative
The whole thing is surprisingly accessible actually. The inclined elevator system is really cool and frankly just as interesting as the rest of the structure even if you can't explore all the levels.,topic_17,0.7530659,Positive
That was far more constructive than voting.,topic_17,0.46211714,Positive
They should add ramps to accommodate the suicidal paraplegics.,topic_17,-0.4462436,Negative
Is there a dude lying on the ground in the left hand side of pic (maybe 2nd from top?). Anyone else see that?,topic_17,-0.049958374,Neutral
I mean they could’ve just added elevators and aces a shit ton of money.,topic_17,-0.46211717,Negative
For a fraction of the price you could install a fucking elevator,topic_17,-0.66959023,Negative
Are there 2 guys wrestling on the top left?,topic_17,0.03997868,Neutral
"Not to sound lazy, but is there an elevator?",topic_17,-0.099667996,Neutral
Don’t close it just add an elevator maybe then they’ll stop taking the quickest way down.,topic_17,-0.5005202,Negative
"Building signage: in case of emergency, please use elevators.",topic_17,0.11942729,Neutral
Or an elevator,topic_17,-0.049958378,Neutral
Is it wheelchair accessible?,topic_17,0.11942729,Neutral
It’s not that simple I am afraid.,topic_17,-0.7064193,Negative
That does NOT lok ADA compliant.,topic_17,-0.66959023,Negative
There’s an elevator,topic_17,0.1292726,Neutral
"yes, there is an elevator, but it's hard to deny that the structure is all about the stairs.",topic_17,0.0,Neutral
This was seemingly more accessible,topic_17,0.45421642,Positive
It has an elevator.,topic_17,0.10955847,Neutral
"Okay, but is it wheelchair accessible?",topic_17,0.089757785,Neutral
"Has an elevator, but you won’t be able to walk all the way around without going up/down at least some steps.",topic_17,-0.30950695,Negative
"Is that an elevator shaft on the far left? And why no slide? Or slides, plural? Edit changed right to left, which is right. Right was wrong",topic_17,-0.38847268,Negative
Yes it’s an elevator at the far left.,topic_17,0.059928104,Neutral
Elevator,topic_17,0.17808086,Neutral
I like how they still add an elevator cause it's America,topic_17,0.680476,Positive
It has an elevator for disabled visitors.,topic_17,0.13909245,Neutral
"Which takes you a level below the top. I realize they didn't want the elevator shafts to be the dominant feature, but come on.",topic_17,-0.5005202,Negative
publicly accessible,topic_17,0.345214,Positive
It has an elevator. Would you say a playground in a park isn’t publicly accessible if it’s not fully wheelchair accessible?,topic_17,-0.17808087,Neutral
Yes I’d love for it to be added to the game!,topic_17,0.7487043,Positive
As much as they can. When they added personality to Harlem in the Miles game it added so much. They should try to diversify and add cool stuff to the whole map. FiDi should feel different from West Village and so on.,topic_17,0.63514894,Positive
They should add an elevator,topic_17,0.0,Neutral
Separate elevators and only way to access them is from the back entrance,topic_17,-0.1194273,Neutral
The other tenants have access to the affordable housing elevators but their elevators are locked behind a door even though you need a key card to access floors.,topic_17,-0.3004371,Negative
