Document,Topic,roberta_polarity,roberta_sentiment
This is city for rich people and has been for a while. Another fancy neighborhood isn’t changing anything.,topic_16,-0.5915194,Negative
Millionaire’s playground,topic_16,-0.029991005,Neutral
Millionaire’s playground,topic_16,-0.029991005,Neutral
yeah a huge metal wasp nest & a bunch of overpriced luxury stores and apartments is a no for me. I have zero reason or desire to ever spend time over there.,topic_16,-0.7211323,Negative
I mean if this is real then I want to throw myself from the top of that structure.,topic_16,-0.7113937,Negative
I mean if this is real then I want to throw myself from the top of that structure.,topic_16,-0.7113937,Negative
I went and was underwhelmed. Its honestly overrated and a waste of park space. Its a visually beautiful 360° multi level viewing platform….  Thats surround on 3 sides by buildings taller than it. Why wasn’t this built in like a national park or someplace with something to see from all around? Could’ve also had a better park in that space putting something like the new little island park in there. Something with mixed purpose spaces,topic_16,-0.66959023,Negative
Seeing Weehawken's cute little library as you drive into the city is always fun,topic_16,0.7442769,Positive
Why? Bad neighborhood?,topic_16,-0.7013741,Negative
I would get so lost..,topic_16,-0.6910695,Negative
"Maybe. I'm in this area every day, but I'm really not sure what's going on with it. All I know is that they're building more luxury apartments.",topic_16,-0.36270747,Negative
Fair enough. I was just chatting with some construction dudes who've become lunch regulars the other day and they're working on a residential on 31st and 9th and they were talking about some on 33rd and 34th that were going up this year as well.,topic_16,0.21651806,Neutral
"Lol I don't know what you do for a living, but it's certainly not Branding or Marketing",topic_16,-0.421899,Negative
Somebody has to clean up the bloody pulp that results.,topic_16,-0.6910695,Negative
"It’s literally ought next door to one of the most expensive parks in the city, what do you have against the high line?",topic_16,-0.5079774,Negative
This is so poignantly spot-on it's poetic.,topic_16,0.7305939,Positive
https://www.hsph.harvard.edu/means-matter/means-matter/survival/,topic_16,0.21651806,Neutral
https://www.hsph.harvard.edu/means-matter/means-matter/survival/,topic_16,0.21651806,Neutral
And how many other buildings are there in the city? Eliminating one option still leaves the hundreds of thousands of others.,topic_16,-0.41364443,Negative
Keep shifting those goal posts…,topic_16,-0.25429553,Negative
https://www.hsph.harvard.edu/means-matter/means-matter/survival/,topic_16,0.21651806,Neutral
"Replace it with living green space including trees and other plants, not mostly stone with a few trees.",topic_16,0.13909245,Neutral
"But having a solid connector to the largest convention center in the city is awesome!  Or, for that matter, good access to the west side in general.",topic_16,0.73978305,Positive
Affordable housing for seniors. Currently NYCHA has a disproportionate amount of seniors living there by themselves but occupying 3 bedroom and larger apartments. Get them a nice spot to live somewhere in a one bedroom and you open up 3 bedrooms + for young families.,topic_16,0.0,Neutral
That's a fuck lot of money to build an entire steel platform to house senior affordable housing on top of some vibrating rail road tracks.,topic_16,-0.65270674,Negative
"Well meaning ideologies do not equate good ideas sometimes. Build the senior homes closer to countryside with clean air and lower housing density, integrated with essentials and clinic facilities, like that great dementia village experiment thing in the Netherlands.",topic_16,-0.22602835,Neutral
"Except seniors and retirees are the main demographic for Broadway, and living in an area where they didn't have to commute but had good access to trains would be essential to helping them get around a city like New York. I mean there's other populations you could house here, but mixed used residential makes a hell of a lot more sense than this gigantic statue that really serves no value other than as a viral suicide spot.",topic_16,0.24491866,Neutral
Depends on what kind of seniors who are rich enough to go see Broadway every day. Those seniors don't need your affordable housing and are perfectly fine living in their three bedroom apartments on Park Ave. Hudson Yards is too far away from Broadway anyway.,topic_16,-0.08975777,Neutral
"I do realize that, but they are 421a abated if I'm not mistaken, which is really not a solid affordable housing program.",topic_16,-0.67506987,Negative
Broadway has tickets that seniors on fixed incomes could afford who would live in these places.,topic_16,0.12927258,Neutral
Affordable housing for seniors.,topic_16,0.12927258,Neutral
Get them a nice spot to live somewhere in a one bedroom and you open up 3 bedrooms + for young families.,topic_16,0.1586485,Neutral
You think they are really going to willingly leave those 3BR apartments???,topic_16,-0.5915194,Negative
"Yes. It's been done before in the city, and they are actively pursuing this idea now. Should have started ten years ago.",topic_16,0.43008423,Positive
"Could mix it with more expensive housing to attract developers, and still do retail on the ground floors either way. The air rights there are fit for multiuse and housing seems to be a more pressing need than more office space.",topic_16,-0.06988589,Neutral
Could mix it with more expensive housing to attract developers,topic_16,-0.25429556,Negative
People who want the tax break to build affordable so they could also build luxury housing? It's how the city structured 421a.,topic_16,-0.22602834,Neutral
"yes, something that generates the most revenue to the city. And then the city can use this money for affordable housing",topic_16,0.56489956,Positive
and where would they put this affordable housing?  seniors especially need the easy accessibility.,topic_16,-0.4462436,Negative
"I think more housing of any kind is better than a stadium, but that's just me",topic_16,0.17808087,Neutral
"I mean it needs to be profitable to be viable, or else why would anyone build at all",topic_16,-0.36270747,Negative
Coulda used the money for housing or a million better things than the suicide statue,topic_16,-0.56489956,Negative
"Agreed, although an empty soulless luxury development that cost billions only to be shunned by the rich and used by the tourists and the desperate is a great encapsulation of present day NYC. I know this would never have happened considering how much that land is worth, but a park would have been so great to see in that space. A real park, not a packed artist installation like the high line or the little island.",topic_16,-0.38847265,Negative
it seems like they deliberately avoided putting a park there because parks are for everyone but luxury is for the few.,topic_16,-0.57167,Negative
Underwater in the financial sense.,topic_16,-0.029991,Neutral
"I think a big part of it is also just the willingness to spend money when you're traveling too. Even as someone that's into luxury clothing I maybe spend as much as those guys do in a day over the course of a few years on clothing, however when I'm visiting a new city or country I feel much more inclined to buy fancy stuff even if it's something that I could probably buy back home for about the same amount of money.",topic_16,0.069885895,Neutral
"Yes, except about a mile further west and without the park views",topic_16,-0.03997868,Neutral
So this is the real reason we kicked amazon out! /s,topic_16,-0.6043678,Negative
"It's just $25 Billion, I mean, we can't expect clean windows and chairs, it's Manhattan real estate after all. Things are pricey.",topic_16,-0.597982,Negative
*public- private space. Fewer and fewer public spots are around.,topic_16,-0.23549576,Neutral
"Usually these types of arrangements are negotiated by the city with a developer to create a public space in exchange for developing a project, don't know about this specific case, though.",topic_16,-0.029991003,Neutral
Probably a good thing. It doesn't end up weighing down the city budget and it's less subject to the egotistical whims of changing mayors and governors.,topic_16,0.0,Neutral
I loved the early High Line.,topic_16,0.7442769,Positive
Yeah! Stupid art wasting our taxes not doing anything. They should just tear this down and build something utilitarian. Dismantle the Statue of Liberty while they’re at it. Pave over Central Park too; I mean what good is that place doing? Taking up all that space and using up our taxes in maintenance.,topic_16,-0.7305939,Negative
Good call. I'm always a little confused about this area though. They keep building new apartments and not filling them. I can't help but imagine that they're oversaturating the market.,topic_16,-0.6043678,Negative
It's not oversaturated until the prices start coming down.,topic_16,-0.21651806,Neutral
"$302/SF means you could built roughly 600,000 SF of residential tower for $200MM.",topic_16,0.059928097,Neutral
New York City's $98.30 per hour average construction wage was second,topic_16,0.08975778,Neutral
"Well it's taking up a lot of prime NYC real estate space, so there's that",topic_16,-0.14888504,Neutral
I wanna know what will happen once Manhattan cap out and is not more free space for new buildings.,topic_16,-0.089757785,Neutral
Parks in Manhattan make the real estate around it more valuable. It's no surprise that Billionaire's Row is right by Central Park.,topic_16,0.66403675,Positive
Exactly without parks then what’s the point,topic_16,-0.43008423,Negative
"Breakfast, Lunch, Dinner.",topic_16,0.14888503,Neutral
"Also, newborn baby received your first grade body, or a meal just like the 365 days a year.",topic_16,0.10955847,Neutral
Breakfast  Lunch  Dinner,topic_16,0.13909245,Neutral
Try to build anything in this city.,topic_16,-0.46211717,Negative
apparently it's not real copper so it won't turn green.,topic_16,-0.66959023,Negative
"The 'new' DeYoung Museum in San Francisco never did turn green, not even after a decade. By comparison, the crowns of the WFC towers turned green pretty damned fast.",topic_16,-0.5298956,Negative
Has it been clear-coated? It may take decades...Or the city can create 'good paying jobs' for people to keep it polished!   It would take an awful lot of Twinkle. ;-),topic_16,-0.04995837,Neutral
a little Chinese style,topic_16,0.10955847,Neutral
Gigantic waste of space now,topic_16,-0.7113937,Negative
Some ppl have no foresight.  NYers saw the issue from miles away.,topic_16,-0.7013741,Negative
This is the windiest spot on planet Earth,topic_16,-0.57167,Negative
"Nice rendering, horrible waste of space if anyone decided to build this.",topic_16,-0.72589743,Negative
"Obviously there's plenty of things in between the extremes but the developers here are trying to stand out. ""Skrytbygge"" in Swedish ~ ""brag-build"" office/statue/infrastructure thing.",topic_16,0.03997868,Neutral
Imagine the lovely odors when it's a rainy day and all the homeless pack up in this billion dollar tower .,topic_16,0.03997867,Neutral
Central Park is a wast of space /s,topic_16,-0.7113937,Negative
"I guess if ADA and code compliance were the only measures of great architecture we'd live in a pretty boring world.  Are DMV's, subway stations, and affordable housing more your thing?  They meet all the handrail and stairs requirements.  Somebody's got to have a vision.  Not to worry anyways, it won't get approved or built if it's not compliant.",topic_16,-0.56489956,Negative
Im moving in here in june 😈,topic_16,0.43008423,Positive
Also I hear the high line has been loosing hype lately,topic_16,-0.62306535,Negative
This entire city is a literal shrine to capitalism. Just because I was born here and I live here doesn't mean I have to agree with or like our economic system of system of governance.,topic_16,-0.680476,Negative
"If some people like it then it has value. At the very least it’s a chance for an area to develop into something over decades, find its footing etc.",topic_16,0.5370496,Positive
"Out of all of the takes, this is surely the most tired. Luxury stores and over-blown real estate projects are embedded in New York’s DNA",topic_16,-0.6469295,Negative
"Oh, 100%. The only reason we went there was because of proximity. But that proximity also increased our rent by about $600 a month so we moved.",topic_16,0.35399172,Positive
The only reason we went there was because of proximity. But that proximity also increased our rent by about $600 a month so we moved.,topic_16,0.11942729,Neutral
They should demolish it and build affordable condos for millionaires instead.,topic_16,-0.56489956,Negative
"Yep, like it's being done  in Downtown Brooklyn  - entire communities being displaced by luxury hi-rises popping up like popcorn everywhere -  for the benefit of the well-off and wealthy.",topic_16,-0.50052017,Negative
"But adequate affordable housing for the working class and poor?  Nah, that's just beyond our means!  /s",topic_16,-0.7064193,Negative
That’s not a public space. That’s like saying you can also rent a car and drive it off a bridge.,topic_16,-0.5298956,Negative
"The city is made up of random people, and lots of those random people live in those buildings. So yes. Random people have access to tall buildings.",topic_16,-0.059928104,Neutral
Its turning into the NYU library.,topic_16,0.049958378,Neutral
We are living in lawyer heaven.,topic_16,0.25429553,Positive
"Another transient space for a city that's already moving too fast. I'm a huge Heatherwick fan, but I wish he gave us somewhere to relax.",topic_16,-0.41364446,Negative
What does the neighborhood think of all this?,topic_16,-0.3274774,Negative
Sadly never going to happen. Shithole we live in,topic_16,-0.71629786,Negative
"I dunno, just make it all housing.",topic_16,-0.25429556,Negative
Please dump it in the river now. It's already the ugliest thing in the city; now it's the most depressing and ugliest.,topic_16,-0.7442769,Negative
Central Park -> 5th Ave -> Saint Patrick -> 30 Rock,topic_16,0.06988589,Neutral
"Like, if I was showing people I like around midtown I'd go to the Schwartzman Library and maybe Grand Central.",topic_16,0.3004371,Positive
I did have a private tour once that was this 72 year old woman who wanted me to show her around downtown Brooklyn so she could see her childhood neighborhood but they were all condos now and it was saaaaad.,topic_16,-0.079829775,Neutral
"I kind of am not super motivated  in showing customers stuff outside of “TV New York” partly because I think it’s a little zoo-like and...I dunno, I think a tour is build around “sites” and a neighborhood is a neighborhood- it doesn’t really have as dramatic landmarks unless it’s DUMBO or something.",topic_16,-0.5849799,Negative
The last thing New York needs is more luxury skyscrapers filled with empty condos that foreign aristocrats use to smuggle their money out of their actual homes.,topic_16,-0.66403675,Negative
"Thankfully the working people of New York are resilient, otherwise the city would be a soulless monstrosity, a gilded shell of a city without any of the things that made it great.",topic_16,-0.12927258,Neutral
"My condolences, Vancouver is an awesome city but ridiculously expensive. I believe a lot of early Property Brothers (HGTV show) were filmed there and they would frequently look at some piece of shit house that was like $1million CAD. Just insane housing prices considering it's not as densely packed or land-limited as NYC or SF; where prices are also ridiculous but more understandable.",topic_16,-0.6750699,Negative
"Yeah, the most horrifying, sickening thing is seeing people trying to defend the ultra-wealthy and the culture that outright encourages the already-ludicrous income equality we're experiencing *right now*. I don't get it.",topic_16,-0.7305939,Negative
a lot of residential space,topic_16,-0.009999672,Neutral
"This is an important part though! At least it's taking some of the demand off the market. Ideally we'd have that pied-a-terre tax on out-of-city gazillionaires buying apartments, but even without it, we should be happy there's at least SOME residential build amidst the glass office towers and the probably doomed mall.",topic_16,0.36270747,Positive
"Yeah, that residential space isn't going to be accessible for 99.999% of New Yorkers. That's why people hate that project. Truly couldn't give a shit they're building space for the children of wealthy people from the midwest or wherever they hail from these days, it does nothing to stem the problem of adequate housing.",topic_16,-0.72589743,Negative
"If they were building good, nice, brand new affordable units for families and working people I'd be singing a different turn, but this a playground for rich people they built out of thin air specifically for the moneyed elites.",topic_16,-0.3713602,Negative
"Lolz it literally does tho. Don't get me wrong - I desperately want there to be new housing built for non-super-rich people (and there is some movement on that front, as much as it may seem otherwise), but if the rich moving to NYC aren't buying places in Hudson Yards, they're buying places in real neighborhoods, encouraging local landlords start doing what they do best: jacking up rent and pushing out longtime residents. We need luxury housing just like we need Times Square - a sinkhole to prevent people from spilling out and overwhelming the rest of the city even more than they already do.",topic_16,-0.099668,Neutral
"Edit: Also stadium construction is far more useless than any housing, and you know it!",topic_16,-0.71629786,Negative
The initial gentrifying forces are not being pushed out of Manhattan and into deep south west Brooklyn by a lack of luxury real estate...,topic_16,-0.1877462,Neutral
"These are very different types of people you're talking about, this isn't a math equation like ""More luxury apartments means less people moving into working neighborhoods."" No, affordable housing in places already lost to the moneyed elites means less people moving into working class neighborhoods.",topic_16,-0.48538113,Negative
"Fine. More luxury apartments means fewer people moving into the UWS/UES/the Village, which means fewer upper middle class people moving to Harlem, Bushwick, and Astoria, which means fewer middle income people moving to Bed-Stuy, Crown Heights, and Jackson Heights. East New York is at the stage where blight is still far more of an issue than rampant gentrification, as is much of the Bronx. It's hard for Williamsburg brocialists (not saying you're one, just that I've seen a lot of this in general) to wrap their heads around that, since they don't go to parts of the city that they can't get to in over half an hour.",topic_16,-0.3713602,Negative
"Why is it a binary choice? Why not build more luxury housing AND more affordable housing in rich neighborhoods? I want glass towers in Hudson Yards, *and* more affordable housing in Tribeca!",topic_16,-0.24491866,Neutral
Consumerism is a blight.,topic_16,-0.7013741,Negative
That area of the city was a desolate shit hole before this development started.,topic_16,-0.72589743,Negative
"Even if most of it is rich assholes, some progress is better than nothing and that’s always the way the city has been.",topic_16,-0.30950692,Negative
Because we needed this over a stadium🙄,topic_16,-0.44624358,Negative
"Phase 2 will be mostly residential, so that's good.",topic_16,0.7305939,Positive
I’d rather they buy it there than in a neighborhood where people actually live and like,topic_16,-0.43008423,Negative
Usually the lower floors are pretty affordable less than 500k sometimes even 250. These would also have dedicated affordable units. We do need to build more housing. Whether or not you actually like the people who will live there. Better rich people in there than taking up housing other people need. We can't make new old buildings.,topic_16,0.009999657,Neutral
Seriously doubt most of current Nyc will afford any of that,topic_16,-0.65270674,Negative
"The extension to the Manhattan West plaza across from Moynihan Train Hall/James Farley Post Office is a more fitting end point imo. Should be opening in early 2023, if it keeps on its current pace.",topic_16,0.52266544,Positive
It’s also very empty and depressing itself,topic_16,-0.7211323,Negative
Give the homeless a house ?!?!? People can’t even afford one while working but a useless junkie who’s doing drugs all day while pissing himself deserves one ……,topic_16,-0.7305939,Negative
"Greenery would completely spoil the cold, empty, sterile, forbidding, depressive ambience.",topic_16,-0.66403675,Negative
Wait until you see any city in China ...,topic_16,-0.049958374,Neutral
"my brother went to beijing and said you couldnt see the city, in the city because of the pollution",topic_16,-0.62914515,Negative
So which city in particular u referring to? The worst concrete city I've been to was Tokyo. They have the one green patch in the middle but that's it. Even the sidewalks often didn't have trees or anything.,topic_16,-0.7211323,Negative
"Pretty much every tier 1-3 Chinese city, the only attractive Chinese cities are the rural that the CCP hasn’t been able to rule yet and is slowly tearing down any historical building",topic_16,-0.5915194,Negative
Every single major city in eastern China,topic_16,-0.13909245,Neutral
"Was that a state or even city-area number reduction, or could that be attributed to...",topic_16,-0.13909245,Neutral
Heaven isn't real,topic_16,-0.26362482,Negative
Build a sky zone trampoline park below it.,topic_16,0.01999733,Neutral
"Everything has gotten out of whack. I remember being shocked that Ben Benson's had to close because the rent renewal was too high. I can remember bringing clients there for lunches that went well over a grand, and they couldn't afford their RENT? Complete insanity. Do they want a city comprised of nothing but Apple stores and 15 million dollar apartments? Something's gotta give...",topic_16,-0.7211323,Negative
Why not build a moat around it with real lifeguard alligators?,topic_16,-0.25429556,Negative
What a waste of space,topic_16,-0.67506987,Negative
That entire area is fucked.  The pandemic demolished it.,topic_16,-0.7352223,Negative
"Only thing that is missing is the part where financing was secured by establishing the entire development as Distressed Urban Area, full of poor people. But there was literally no one living in that area.",topic_16,-0.6106769,Negative
No problem. They created a new district that included all public housing in (drumroll) East Harlem.,topic_16,0.43008423,Positive
IIRC the inclusion of central park also drastically reduced the average income per sq mile because...well nobody lives there. But maybe that was a myth,topic_16,-0.5783634,Negative
The entirety of Central Park making the map is a nice bonus.,topic_16,0.7352223,Positive
Yes. the affordable housing is coming.. always coming,topic_16,0.6858091,Positive
"All fascinating, but, increasing demand for office space? Even post-pandemic?",topic_16,0.12927258,Neutral
"HY P2 is supposed to be a mix of office, residential, and also schools and stuff.",topic_16,0.03997868,Neutral
"Would be great if it became all residential with a high percentage affordable, but it would probably still feel like living in some weird spaceship.",topic_16,-0.21651806,Neutral
Nothing near it is 'affordable' so an affordable housing there doesn't make a ton of sense. The gym there (Equinox HY) is now almost $400 a month.,topic_16,-0.6858091,Negative
That whole area used to be bathroom,topic_16,-0.39693046,Negative
You can also get drunk up there!! Cocktails are expensive but it’s a cool experience for a special occasion,topic_16,0.73978305,Positive
"Westworld filmed parts of its final season there, so yep.",topic_16,0.08975778,Neutral
"Pieds-a-terre for the super wealthy, it’s a regular Hunger Games.",topic_16,-0.13909246,Neutral
Walking down Madison that last block towards Library Way from Grand Central Terminal is another good spot for sparkly sidewalks!,topic_16,0.72589743,Positive
"See if there are elite shops in the area that this is one of their few locations. Look for any celebrities that live in the area. People really like that, whether they like the celebrity or not. It makes them feel like they are ""breathing special air"" or something.",topic_16,0.5005202,Positive
"They should setup some displays or a little museum to show what that area use to be before and how it became what it is, that’s the most interesting part of the area. Most people would have never guessed all those buildings are sitting atop a train yard",topic_16,0.48538107,Positive
Can you research the history of what used to be in that area?  maybe find some photos of what used to be there or just some stories about how the neighborhood has changed?  How about some statistics about the cost of living or the average income of people who live out there or what notable companies are headquartered there?,topic_16,-0.019997336,Neutral
"We do discuss previous plans for the neighborhood, and we have some photos. I would def look up how the average cost of living changed though, that should be good! Thank you!",topic_16,0.641077,Positive
"Tell them the cost of the apartments that you can look into like a zoo from the highline. It's a nice area, and I could probably never afford to live in one during my lifetime, but way too many eyes gawking into living rooms, patios, and common spaces. People can connect bc they'll know how much prices back at home are.",topic_16,-0.109558485,Neutral
"Or get anecdotes from locals about changes to the neighborhood, like how the buildings started blocking natural light to my apartment and killed all my indoor plants.",topic_16,-0.641077,Negative
Never mind all that stuff I just said. It looks like they might be reviewing their plans because interest rates went up and there is a lower demand for  office space in New York at the moment. 🤦‍♂️ Damn. Last I heard it was a done deal.,topic_16,-0.62914515,Negative
"It’s a monument to corruption, greed, and how government and Wall Street have transformed real estate into an investment vehicle with complete disregard for actually giving people a place to live.",topic_16,-0.71629786,Negative
"almost like when you create a sterile environment where only the super wealthy can afford to live, there's no culture or anything interesting happening. This is the wealthy's goal for all of manhattan.",topic_16,-0.6043678,Negative
West 33rd Street used to be at a lower elevation.,topic_16,0.0,Neutral
It’s just not a neighborhood. It’s so corporate and gray and depressing.,topic_16,-0.72589743,Negative
"Hi! When I show out of towners the area, I usually start in the village, cross into meatpacking, and take the high line. It’s a good visual story of a preexisting community with a ton of culture, then investment in public space (high line), gentrification, and then that investment kind of going nuts (HY).",topic_16,0.48538113,Positive
"No. It's a gross pimple on the city, and no real New Yorker would set foot there. It was built with stolen funds from affordable housing for no reason whatsoever but to house the corporate cancers of the city, and a sweet gift to the developers from our corrupt politicians. I guess that's what's interesting about it - New Yorkers hate it.",topic_16,-0.71629786,Negative
It is very fitting that Westworld filmed here,topic_16,0.62306535,Positive
I think they filmed some scenes of the final season of Westworld there in the courtyard,topic_16,0.06988589,Neutral
"It isn't nice, it's a garish attempt to recreate ""interact with the city"" vibe of the Bean in Chicago. A $250 million boondoggle. They should tear it down already.",topic_16,-0.7211323,Negative
"Very cool! What is this, where in the city is it, and does the Galactic Senate meet here often?",topic_16,0.72589743,Positive
When will the honey be installed?,topic_16,-0.009999666,Neutral
"I mean, doesn't this describe a lot of neighborhoods in the city?",topic_16,-0.09966799,Neutral
"Meh. Probably a drop in the bucket compared to the rest of the expenses. Also this kind of architecture is what makes people excited about nyc. It's good for culture, brings money into the city, creates jobs etc etc.",topic_16,0.65270674,Positive
Every new building in the city gets some sort of tax break,topic_16,0.099668,Neutral
History is filled with detractors.,topic_16,-0.66403675,Negative
That’s one major leap to the snowy peaks of Snowflake City.,topic_16,0.10955847,Neutral
And the High Line is a railway going nowhere...,topic_16,-0.5849799,Negative
It's kafkaesque. Like the neighborhood it's in.,topic_16,-0.25429553,Negative
"I’m glad they finally built something there. Trump wanted to build Television City there. Then stadiums for the Giants or Jets, or the Olympics ...",topic_16,0.63514894,Positive
"If you see a drone being flown in the City, call 911.",topic_16,-0.3004371,Negative
"Yeah it's really weird. All city guidance says drone flying is illegal. No actual laws are cited. Some have said NYPD will nag you for reckless endangerment or something, but it seems unlikely.",topic_16,-0.69625765,Negative
The fact American governments put a pithy amount into affordable housing initiatives is an entirely separate issue.,topic_16,-0.6106769,Negative
Are you suggesting that private entités can't direct their funds to useful affordable housing ?,topic_16,-0.492988,Negative
"I moved out of the city months ago, what's going on?",topic_16,-0.22602834,Neutral
"Largest real estate project in history, 16 new skyscrapers with a bunch of other really cool stuff. Check it out on YouTube & google",topic_16,0.7530659,Positive
"Instead of cities stacked on top of each other, it's in fact a planet-city. A continuous urban landscape encompassing the surface and the underground. So, indeed, there are stacked levels and endless corridors. Also, the only green areas are at the imperial palace and the university.",topic_16,-0.0099996645,Neutral
"Hmm, that low income housing might be a tad bit too breezy in the winter.",topic_16,-0.29131263,Negative
This is what we have in nyc instead of affordable housing. Cool,topic_16,-0.29131263,Negative
"It was used by the city as a way to direct funding away from low income housing and instead to a vanity project they could use to say they're making the city more beautiful and friendly. It's only for tourists to go to, climb up, get a picture, then go do something more interesting.",topic_16,-0.029991005,Neutral
"For the rest: Does it add value? Was it the correct allocation of funds? Is it fundamentally a “good” piece? And all those, there’s a much more complex set of answers. I’m deeply upset to see that someone I look up to would accept a project with seeming knowledge of the people he’s effectively displacing. I’m upset at the location choice, a heavily populated city where it’s only purpose is very blatantly to accumulate wealth. There’s obviously a lot more too it, but this is the kind of conversation that teaches and informs and helps people build knowledge, even if they don’t appreciate the work.",topic_16,-0.55112803,Negative
Affordable housing good,topic_16,0.55805224,Positive
"Ok. But let’s not act like it’s doing anything that actually advocates for the public. It’s elitist at best in the center of literally the most expensive private development. It’s like the High Line in that it’s not there to serve a majority of actual New Yorkers, it’s a trophy’s",topic_16,-0.62306535,Negative
"Yes, it defines it's era and stands prominently in the Paris skyline.",topic_16,0.492988,Positive
This was paid for by a rich fuck face that turned the whole area into high end living space. This thing wouldn’t even be closed to the public if the jack ass that designed it hadn’t refused to put in higher safety barriers on the rails because they compromised his art. NYC didn’t pay for this.,topic_16,-0.7305939,Negative
This brings people to the area,topic_16,0.43008423,Positive
It’s a millionaires pet project. City had no control over it.,topic_16,-0.56489956,Negative
