Document,Topic,roberta_polarity,roberta_sentiment
"Nothing. It exists for taking selfies. It's all stairs, you're not even allowed to ride the elevator up unless you're handicapped.",topic_4,-0.65840906,Negative
More stairs,topic_4,-0.08975778,Neutral
Edit: apparently they changed their policy back in March because they realized they were a bunch of schmucks.,topic_4,-0.7064193,Negative
"Yeah the lift creates some closed off walls, which kinda makes a small maze of stairs for you. Haha.",topic_4,-0.07982977,Neutral
Inspired by Indian stairwells in Rajasthan.,topic_4,0.33637556,Positive
Yes! Before we knew It was a staircase to nowhere I thought it would be a parking garage OR a place where rich people would come to watch us fight to our deaths.,topic_4,-0.54412705,Negative
Someone give the stair master salesman a raise. What a giant waste of money.,topic_4,-0.7305939,Negative
Beautiful but all those stairs are not efficient at all,topic_4,-0.641077,Negative
"but yeah, i have the opposite feeing from those escalators. I freeze up and get freaked out by those. whoever designed them was clearly machoistic",topic_4,-0.69625765,Negative
Yeah I cannot ride that escalator. Getting on the 7 line Hudson yards escalators without knowing how fucking long they are broke something in my brain and now I can't get on any longer than like 1.5 flights without starting to feel dizzy. Being able to see the drop over the sides only makes it worse.,topic_4,-0.72589743,Negative
"I just thought the whole design was a stupid idea. Just a bunch of stairs leading to higher and higher platforms that people can easily climb and jump from. Instead should have built a park, trees, playground, anything besides that ugly dumb thing.",topic_4,-0.7113937,Negative
"I mean, who doesn’t love stairs?!",topic_4,0.64692944,Positive
Saw something similar in a videogame where a staircase takes you up the full length of the tree.,topic_4,0.04995837,Neutral
This is the point where The Simpsons predictions end and Futurama takes the reigns I guess,topic_4,0.029991008,Neutral
"You can still see it.  You just won't have the 'privilege' of paying to walk up/down it.  It's an interesting sculpture, but there are better views elsewhere.",topic_4,0.38847268,Positive
"I remember something like this at Carnegie Mellon, called Architect's leap. It was a stairwell with a death poem written on the way down to the bottom where there was a body outlined in chalk. Pretty gruesome stuff, eventually they painted over it.",topic_4,-0.5915194,Negative
How many other buildings are open-air staircases where you're invited to climb right up to the very top?,topic_4,0.09966799,Neutral
"As someone who was around during the construction, I never knew the significance of it.  I must've waked those stairs a hundred times while it was being built and thought it was completely useless...  I was building the mall, and my buddies were in the Vessel.",topic_4,-0.65270674,Negative
"This architectural marvel consists of 154 interconnected flights of stairs, boasting a staggering 2,500 steps and 80 landings arranged in a spiral pattern. Its primary aim was to serve as a gathering spot for social interaction, featuring a captivating viewing platform atop the structure.",topic_4,0.6043678,Positive
I'm really baffled by the escalator situation there. Half were broken yesterday. Half were broken today. The utility staircases are hidden out of sight and generally off limits regardless. The escalators are too spread out for people to be redirected.,topic_4,-0.71629786,Negative
The headline attraction to the place is a giant set of staircases.  Maybe the broken escalators in the mall is just another part of the developer's love letter to stairs?,topic_4,-0.0897578,Neutral
"I went in there Friday to use the the restroom.  What a pain in the butt it is to get around that place.  There aren't stairs to most floors, and the escalators are very inconveniently placed.  And yes, some of the escalators were broken, and security wouldn't let you walk up.  I will be avoiding it in future.",topic_4,-0.7305939,Negative
"Neiman has nicer ones, but it’s trickier to get to them.",topic_4,-0.4300842,Negative
"Yeah, I had to take an elevator.  I hate waiting for those.  I'd rather just walk up stairs.  Why are there no stairs?????",topic_4,-0.7211323,Negative
"They got a few shipments of stairways, but the developer didn't know how to install them, so they bundled them up in a big beehive outside the place.",topic_4,-0.4053213,Negative
"Was at the opening on Thursday and the escalators were all working. I went there yesterday, too, and was amazed that a bunch were busted.",topic_4,0.62306535,Positive
"Does seem like escalators break down a lot, in general, in NYC. I can't recall seeing busted ones elsewhere.",topic_4,-0.5370496,Negative
"Take a trip down to DC sometimes.  All of the Metro stations (except one) have multiple escalators to get to the platforms from the street level, and they're frequently broken. The escalators in DC are some of the longest in the world too, so an escalator going out is a big inconvenience.",topic_4,-0.6169093,Negative
I think it's mostly steps.,topic_4,-0.03997868,Neutral
12 steps?,topic_4,0.03997868,Neutral
I’m not so sure. How much do people like stairs?,topic_4,-0.20696649,Neutral
"Yeah, I am never going here because this place looks like my version of hell, the number of stairs it has.",topic_4,-0.7352223,Negative
"Nothing, it is just stairs",topic_4,-0.33637553,Negative
Speaking of The Simpsons. Reminds me of that escalator to nowhere.,topic_4,-0.14888503,Neutral
Yeah if you run up and down it a load of times. Unless you have a source.,topic_4,-0.34521404,Negative
It's like a version of the Koenig Sphere that you can climb inside.,topic_4,0.16838105,Neutral
Stairs,topic_4,0.01999733,Neutral
It’s just a bunch of stairs. Is it ADA compliant?,topic_4,-0.1194273,Neutral
"The elaborate honeycomb-like structure rises 16 stories and consists of 154 flights of stairs, 2,500 steps, and 80 landings that visitors would be able to climb.",topic_4,0.22602834,Neutral
There are no ramps on the actual structure. Every horizontal landing is connected diagonally by stairs.,topic_4,-0.14888504,Neutral
How long until the workout bros take over?,topic_4,0.019997334,Neutral
"Regardless, it's pretty dumb looking. I saw it being built 3 years ago and was expecting something interesting. This doesn't deliver. A giant stair master machine for office workers to gaze at while they're stuck in their cubicles.",topic_4,-0.7064193,Negative
"If it's anodized polished aluminum, never.",topic_4,-0.52266544,Negative
A bunch of expensive stairs with no real purpose and little aesthetic value... what a perfect analogy for modern society.,topic_4,-0.65840906,Negative
Wait in line to walk up some stairs...wow NY is so great....uhh hope this thing falls in the river.,topic_4,0.03997867,Neutral
What is the point of this? Couldn't they have put in a stair machine and used the rest for housing nobody lives in? I guess it's the same either way.,topic_4,-0.64692944,Negative
It makes people who climb it decide to kill themselves,topic_4,-0.7211323,Negative
"If you can't tell, this is a concept image. It does not currently exist. It is intended to be a sort of landmark where you go up a bunch of interconnected stairs to get a decent view, I guess. It's not actually going to be practical stairs inside a building.",topic_4,-0.3004371,Negative
"It works really well for separating people out as they go higher, but coming down there'll be a jam. You can see the staircases at the bottom merge at a central, narrow point.",topic_4,0.4053213,Positive
"On a serious note, it's not about the material it's made from. Anything can set fire if it's hot enough, and it'd be the smoke that collects in the space that kills you, not the actual fire. Even if there wasn't a fire and it was another kind of evacuation, it's still a crush hazard.",topic_4,-0.6043678,Negative
There are many ways down from a lot of floors leading to only five staircases. Compare the amount of potential space to those five staircases. There's going to be a bottle neck.,topic_4,-0.38847268,Negative
"""Only"" five staircases? That is way more staircases than most office buildings.",topic_4,-0.27290505,Negative
"Yes, but they all converge on the same area, directing traffic into the center of a small space. Considering the amount of stairs that feed to each staircase that's a lot of buildup.",topic_4,-0.10955847,Neutral
"Less build up still than most buildings, looks like 5 exits there compared to one staircase and one exit like most buildings have.",topic_4,0.079829775,Neutral
Those stairs would not be considered an emergency exit stairwell as they are not protected from fire or smoke.,topic_4,-0.57167,Negative
"You're assuming that anyone will actually use those stairs. I rarely see anyone going up one flight of stairs when there is an elevator or escalator available, let along nine that I count in this image.",topic_4,-0.37994897,Negative
"Thank god, I couldn't imagine someone building something this impractical in the middle of a city. A lot of stairs to get a good view, nothing else? No cafés, seats or anything. It just didn't feel right with all those people randomly standing around, unless it was like a selfie-kind-of-thing.",topic_4,-0.680476,Negative
"Nope. As soon as you fill in the center of the building you end up with what is essentially a massive staircase rapping around a building, while not granting anymore access. One staircase and square floors is still the most effective option.",topic_4,-0.4462436,Negative
"All the program that could of been on each floor where ""emptiness"" is.  What function does this building provide? Seems like a very expensive set of stairs.",topic_4,-0.66403675,Negative
People often spend hundreds of dollars to sit in a stadium seat. The stairs here only serve to fill up space and allow folks to look out windows high on the wall. It would be a Keystone Cops scene if security tried to chase the bums and street people off THESE steps!,topic_4,-0.63514894,Negative
"There are ADA requirements for stairways also. Handrail of a particular size on each side, a specific distance from the glass, striped nosing of contrasting color, a 23 inch projection of the handrail at the bottom riser, 12 projection at the top, maximum 7""/11"" rise/run, particular handrail height, etc.",topic_4,0.0099996645,Neutral
"Also, stairway exits on a particular floor have to be separated he by half the maximum diagonal of the floor by regular codes, and one can be a ""monumental"" contraption like this, but the others need to be in a smokeproof enclosure typical with self closing doors and stuff. A big fire in a casino that killed a lot of people in the attached hotel encouraged these requirements.",topic_4,-0.1877462,Neutral
"I mean it is beautiful from this angle at least, but kind of impractical. No one is going to climb those stairs.",topic_4,-0.3274774,Negative
Looks more like a stairwall to me,topic_4,-0.345214,Negative
"I know it does not exist but for a moment i ws like "" oh hogwarts without the moving stairccases"". But my dream got kicked in the jewels",topic_4,-0.3004371,Negative
Why would anyone build such a thing. It looks like a hamster cage or something. Ya know wood burns and could fill the space with smoke right? Why are all these people climbing stairs for no reason? Are they posing for the camera? Looks like lots of code problems. The handrails don't look like they meet ADA for instance. No contrasting striping either. Back to the drawing board for you.,topic_4,-0.7113937,Negative
"I think the concept is sound, but yeah, there's all kinds of issues with those converging stairs at the bottom turning into a bottlekneck.",topic_4,-0.55805224,Negative
"Doesn't matter. All the ramp and stairway requirements also apply. Disabilities include people with for instance a wooden leg, that climb stairs and can't see steps clearly. The nosing has to be sloped so that the wooden leg isn't caught. There are dozens of requirements just on stairs, since they might be used by elderly, sick, blind, etc, etc.  Its not just about wheelchairs anymore. Architects are supposed to know about this and know how to design with it.",topic_4,-0.38847268,Negative
"I dreamt of this staircase, years ago. This exact design. What is real?",topic_4,0.30950695,Positive
It feels so retro these days.,topic_4,-0.19737533,Neutral
What even is it? Just a big walkway structure? Does it serve any purpose at all other than an adult-size climbing gym?,topic_4,-0.6043678,Negative
"""What if we made a park that was made up of only the stairs you use to get onto the high line?""",topic_4,0.029991005,Neutral
It's a bunch of identical stairs all the way around plus a stupid elevator for accessibility reasons. There's not even anything inside it.,topic_4,-0.7211323,Negative
"It's a sculpture that you can walk on, if that makes you feel better about it.",topic_4,0.50052017,Positive
"At least the jiggling gets your from one place to another, and you see a variety of things on your walk this.....",topic_4,0.345214,Positive
"I prefer ""The Social Climber.""",topic_4,0.3713602,Positive
"I worked on a staircase that went to one of these buildings. It was an absolute nightmare for everyone involved. We shoulda known though, only 2 other companies had a bid in for it and neither of them are located in the US. Turned out really cool looking though",topic_4,-0.35399172,Negative
"It wasn’t this staircase, there’s an entire rebuild of Hudson yards, the staircase I worked on was for 6 flights for the paramount offices up there.",topic_4,-0.019997334,Neutral
Walking up and down stairs in an evil way?,topic_4,-0.5915194,Negative
"if it's that problematic why not convert the exhibit to a nature display. convert the levels/stairs into areas where plants can grow, let vines hang over, etc. only allow people to the ground floor + first level. that'll look pretty cool.",topic_4,0.3004371,Positive
whether it was half empty or half full,topic_4,-0.029991008,Neutral
Yeah you can’t climb it anymore,topic_4,-0.5783634,Negative
It’s just a bunch of staircases. Why do people flock to it?? Have they not climbed 7 flights of stairs in their lives before??,topic_4,-0.65270674,Negative
Can any random person just walk into those buildings and get on the roof?,topic_4,-0.25429553,Negative
The decision was made before the first step on the stair is made. The jumper may not be aware directly but there are there for a reason.,topic_4,-0.03997868,Neutral
"They could build a wall around it, just to be sure no one gets hurt. With guards, in case someone tries to climb the wall. And barbed wire on top.",topic_4,-0.25429556,Negative
If anything it's easier since there's actually stairs to get up there.,topic_4,0.47770005,Positive
"It seems too short to justify all the steps. I was willing to walk up half of the Eiffel Tower because being surrounded by short buildings the view was worth it. This though, I'm not sure if I'd have the same motivation.",topic_4,-0.0897578,Neutral
Nobody's gonna climb that.,topic_4,-0.5153593,Negative
I'd love to climb that.,topic_4,0.73978305,Positive
It's neat but it seems utterly useless. Lot's of up and down stairs leading where? But also why? It looks neat but seems like a waste.,topic_4,-0.7113937,Negative
Shoulda done half stairs half water features.,topic_4,-0.24491866,Neutral
So many stairs!!,topic_4,-0.18774621,Neutral
"In the city where investment bankers lept from skyscrapers during the Depression, they built this big ugly set of stairs that only seem to exist for the express purpose of killing yourself.",topic_4,-0.71629786,Negative
"Imagine if someone made a lattus of staircases going nowhere and was like ""come to the world's tallest staircase!"" but then some Manhattan dipshit bought it, covered it with rose-gold chrome because they thought that's what millennials would like, and stuck it in the middle Manhattan, only the only thing you can really get a view of is a mall.",topic_4,-0.25429553,Negative
I would of just made a spiral ramp around the outside!,topic_4,0.07982977,Neutral
... Stairs,topic_4,0.0,Neutral
Educate me. Isn’t this just stairs? Like a public space? I’m against shitty condos designed to launder foreign money. But I don’t understand how this is that.,topic_4,-0.6858091,Negative
"""Hey new guy! Boss wants you to go sweep the stairs""",topic_4,0.48538113,Positive
Looks like a good workout imo. I would be down to walking this.,topic_4,0.7487043,Positive
"Oh, look, fancy stairs!",topic_4,0.7305939,Positive
"You can go in the bottom, but not up the stairs.",topic_4,-0.039978683,Neutral
"""You ever wanna walk up a fuck ton of stairs to go nowhere? We got you, bro.""",topic_4,-0.029991005,Neutral
Suicide Stairs,topic_4,-0.50052017,Negative
It wasn’t that great. Kind of neat but ultimately you just end up with a view of the buildings surrounding it.,topic_4,-0.6169093,Negative
https://thebaffler.com/latest/dead-ascending-a-staircase-farjoun,topic_4,-0.049958378,Neutral
“I built an Art Installation made of stairs so ugly that people literally throw themselves off it - City Park Simulator”,topic_4,-0.7013741,Negative
a hanging garden?? 😬,topic_4,-0.33637553,Negative
Traffic on the stairs? Let’s take the net,topic_4,-0.3004371,Negative
Wait is it just stairs leading to stairs leading to stairs?,topic_4,-0.03997868,Neutral
Could you imagine building a maze that only confused and got dumb people stuck...?,topic_4,-0.7064193,Negative
Hold up: they charge an entry fee to walk up and down stairs?,topic_4,-0.10955847,Neutral
Already gave up an arm and a leg. Might as well.,topic_4,-0.57167,Negative
"Like oh, I don't know. Realizing you have to walk back down those 35 flights of stairs?",topic_4,-0.4381993,Negative
"Or a quarter slot with the sign ""suicide staircase, 25c""",topic_4,-0.22602834,Neutral
Stairway to Heaven is the name of a song......,topic_4,0.21651806,Neutral
"as someone whose work commute made me walk past this structure every morning, this is one of the funniest comments ive ever read about it",topic_4,0.641077,Positive
"This is what I thought. An incredible shame since it was amazing to climb up when I visited a few years ago. The zigzag staircases looked trippy af, and the view from the top at sunset was unbelievably beautiful. Hope they find a decent solution that doesn’t involve shutting the whole thing down.",topic_4,0.3363755,Positive
then no one would use the stairs anymore,topic_4,-0.5079774,Negative
If you only build down somewhere there is gonna be a staircase long enough to jump down,topic_4,-0.14888504,Neutral
Needs more stairs.,topic_4,-0.30950692,Negative
"Wait, it's all stairs?",topic_4,0.009999668,Neutral
What is the point of these stairs? Running up and down?,topic_4,-0.57167,Negative
"The stairs are the point. It’s literally made of stairs. It’s an interactive architectural sculpture, basically. Sounds stupid but it is actually pretty cool in person.",topic_4,0.6910695,Positive
"Is a pretty nice tourist attraction tho, a lot of stairs but very pretty. Just like don't do.... that.",topic_4,0.66403675,Positive
A believe it’s a bit higher because it’s 42” at the lowest stair height which would mean the typical horizontals are a touch higher,topic_4,0.12927258,Neutral
"As someone that struggles with stairs (hip issues causing mobility problems, not a lazy obese individual), even with this building looking beautiful, it also looks like a personal hell designed just for me.",topic_4,-0.37136024,Negative
"Yeah I know, but when I said; ""I would like to experience it"". To me the experience is in the navigation of walking around the maze of stairs, over getting to the top for the view.",topic_4,0.46211717,Positive
"""TOO MANY STAIRS"" - Hulk",topic_4,0.21651806,Neutral
I wonder if he hated the view from half way down?,topic_4,-0.6169093,Negative
"Honestly can see why, I don't even have the motivation to climb the stairs up to my flat, fuck that I'd be taking the easy way down, my legs hurt",topic_4,-0.7064193,Negative
"I mean, if you were gonna do it, this definitely looks like the place. It’s just all stairs and windows.",topic_4,0.17808086,Neutral
"When I went to the HY station first time, as a acrophobic, I almost peed my pants seeing how high the escalator are. After the subway dropped me off at the station, I was literally wandering at the station for 15-20 minutes looking for some other exit. Finally gave up and got on the escalator in the middle of a big group.",topic_4,-0.6043678,Negative
"The new Penn Station escalators are probably longer and steeper, but I am not sure.",topic_4,-0.049958374,Neutral
Grand Central Madison's escalators from the mezzanine level to the track are 90 feet of elevation change.,topic_4,0.0,Neutral
Actually agree. I have to walk from penn every day. But the sunsets are beautiful (:,topic_4,0.7352223,Positive
"That 4 people have jumped off the stairs to nowhere, which cost $150m to build, all while financiers fought to build the entire union with scab labor",topic_4,-0.6043678,Negative
The high line is nice to walk like once or twice a year.,topic_4,0.6858091,Positive
"Nobody mentioned the tree roots being ""air conditioned"" with slabs of cooled concrete.",topic_4,-0.41364443,Negative
Its a kick in the crotch to walk all the way up. I spent all day walking up and down every stair case.,topic_4,-0.58497983,Negative
The polished stairwell?,topic_4,0.039978683,Neutral
Florence has David. And a Duomo. We have  stairs.,topic_4,0.17808086,Neutral
"What's really funny is that a lot of the construction workers on site bitched about what a waste it is. ""It's a whole bunch of stairs going nowhere!""",topic_4,-0.66403675,Negative
I would love to run up and down those stairs.,topic_4,0.6043678,Positive
I bet you uni frat rushes will be hazed with these stairs. So much potential!,topic_4,0.7211323,Positive
"Am I the only one who really doesn't give a shit about this? It's just a fucking sculpture in the middle of a brand new neighborhood. Most people are not going to HY regularly if at all, so why is everyone here getting their panties twisted over a bunch of stairs. It's not like it's hurting anyone lol. I'll probably just go check out to see if it's as ""terrible"" as reddit apparently says it is, but I don't think it's really worth all this stress lol",topic_4,-0.7113937,Negative
"I see some exercise potential here. Spiral up and then down at whatever speed is suitable for you, occasionally stop on the platforms to do some other exercises like a few squats or some lunges.",topic_4,0.6169093,Positive
"I've got lots of problems with this entire Hudson Yards shopping mall business, but this stairs thing specifically? I'm okay with this.",topic_4,-0.641077,Negative
"I love this. Plus, looks like good exercise going up and down the stairs.",topic_4,0.7573623,Positive
It's a (fake)  maze.,topic_4,-0.63514894,Negative
Jeez it looks even more stupid inside. I dont understand the point of going up all those stairs.,topic_4,-0.7352223,Negative
"Physical exercise is good—NYC even has skyscraper stairwell runs for charity, like the ones at 4WTC.",topic_4,0.7305939,Positive
Iirc he got busted at some point and gets permits now?,topic_4,-0.03997868,Neutral
"I've seen that irl, just looks like a bunch of stairs",topic_4,-0.36270747,Negative
That’s because it is just a bunch of stairs,topic_4,-0.4777,Negative
"That's really interesting, I'm mostly getting stuff about the stairs that are being built, but that's really cool",topic_4,0.7487043,Positive
Walked by this once.. what's it for anyway?,topic_4,-0.20696649,Neutral
"so tourists can walk up a staircase and feel like their doing something ""trendy""",topic_4,0.35399172,Positive
"Sure it's kinda cool looking but they fucking charge you money to walk up steps. It's not a public monument, you have to fucking pay to walk up it.",topic_4,-0.6858091,Negative
"sometimes redundancy is nice. one staircase or elevator to the top would eliminate “redundancies” as you call them, but where’s the fun in that?",topic_4,-0.4053213,Negative
How many steps to the top?,topic_4,0.059928104,Neutral
"It’s stairs, THAT LEAD TO MORE STAIRS. How much more special do you want it to be?",topic_4,0.63514894,Positive
It's stairs that lead up to a beautiful sight of unused subway trains. Ain't that worth BILLIONS?,topic_4,0.46211717,Positive
Oddly it was inspired by those step wells they have in India.,topic_4,-0.07982977,Neutral
"It's a tribute to Bran the Broken, ruler of the six kingdoms.",topic_4,0.36270747,Positive
Poor people will climb stair that lead to nowhere special.,topic_4,-0.641077,Negative
"They will because they believe it'll get them somewhere special though. However, they'll wait in line to climb the stairs but in the end only get rewarded with more stairs and a lovely view of the railroad tracks.",topic_4,0.7064193,Positive
Are there still long waits to climb this thing?,topic_4,-0.65270674,Negative
Ok. Can't believe all those stairs...great pic.,topic_4,0.7352223,Positive
"Yeah, the stairs go in all direction and seem to never end. Once you are inside the Vessel though everything looks rather surreal.",topic_4,0.059928104,Neutral
they killed themselves after having to spend 40-50 dollars just to climb some stairs,topic_4,-0.71629786,Negative
"Yep, I also see stairs a few feet from the elevator in every direction.",topic_4,0.089757785,Neutral
"You see the stairs on both sides of the elevator, right?",topic_4,0.029991003,Neutral
"Hmmm I think the photo is deceiving, I am pretty sure that’s not how the floor plan is laid out...unless I’m remembering totally wrong. I’ve only been there once.",topic_4,-0.62914515,Negative
We just teach kids how to swim from an early age,topic_4,-0.089757785,Neutral
It’s weird anyway.  Literally a stairway to nowhere.,topic_4,-0.62914515,Negative
Stairway to heaven for some apparently,topic_4,0.09966799,Neutral
heaven does not exist therefore no one is there,topic_4,-0.31852078,Negative
Who is taking a vacation to go see a floating staircase? Lmao,topic_4,0.009999672,Neutral
I don’t think this staircase is comparable as a significant landmark to the Golden Gate Bridge. But I do agree with you that these types of things shouldn’t be taken down because people are finding them to be advantageous for suicide. You’re right that people with that much determination to do something so drastic will typically find a way if one obstacle is blocked.,topic_4,-0.421899,Negative
But they can't as easily get to the rooftop as they can climb free standing stairs to no where.,topic_4,-0.4053213,Negative
"Yes, and? The city might not have been able to do it, but the designer & owner could have and we’re presented with options for safety measures. They just refused to take them to preserve the “look” of their giant stair egg.",topic_4,-0.57167,Negative
Wait so is it really just a beautiful installment of stairs? Is there a more practical utility to it or no?,topic_4,0.2069665,Neutral
It's a stairway to nowhere. Which is oddly fitting for a meaningless monument to nothing built as a lawn ornament for the super rich.,topic_4,-0.65270674,Negative
"Here you’ll see four designs that would either provide people more activities beyond climbing the stairs, or create a space that minimizes the opportunity for one to contemplate death.",topic_4,0.029991005,Neutral
"the main source of inspiration was the Chand Baori, see here:",topic_4,0.24491864,Neutral
"Also in that article : "" Stairs have always been of interest to Heatherwick, and he looks back fondly on his student days when he noticed a set of wooden stairs that had been discarded at a nearby building site. """,topic_4,0.63514894,Positive
"Chand Baori consists of 3,500 narrow steps over 13 stories. It extends approximately 30 m (100 ft) into the ground, making it one of the deepest and largest stepwells in India.",topic_4,0.29131263,Positive
"I like your ideas 1 and 2. The 4th concept might be effective for this purpose, but looks utilitarian). My association with 3 is, I climb to the top and ""there is nowhere else to go""; also, there are no choices which path to take to the top; or one might ""give up"" half way  (in either sense) as ""the rest is the same as it was before""",topic_4,0.57167,Positive
I remember they had those floors that looks like arrow pointing up when viewed from top,topic_4,-0.0599281,Neutral
Like stairs you say? We've got em!,topic_4,0.41364443,Positive
Stairs! Stairs! Only 15 dollars to climb the magnificent stair sculpture!,topic_4,0.7305939,Positive
Inspired by the feeling you get when you're stuck behind a slow-moving group of people going up a narrow staircase.,topic_4,0.0,Neutral
oh yes... my old enemy... stairs,topic_4,-0.1292726,Neutral
"It's an ""interactive sculpture""? By that logic any set of stairs is an interactive sculpture, doesn't seem very creative, and the reason it was built was because the developer had a bunch of extra money to blow on this? Glad they have that kind of disposable funds while the rest of the city struggles to afford rent",topic_4,-0.5783634,Negative
Stairception.,topic_4,-0.099668,Neutral
"They paid 25 billions for the area and  it's time to get some money back. The vessel/nest/maze/pinecone, or whatever the name will be, is an open air structure. Made of stairs. They simply want to avoid the daily list of people sueing HY for being slipped or fallen.",topic_4,-0.492988,Negative
Or just a bunch of resenting people?,topic_4,-0.66959023,Negative
Plywood and 2x4s if I remember correctly.,topic_4,0.079829775,Neutral
"It’s distinct, but you give that money to any artist or architect and they’ll give you something distinct. To me it just embodies futility. You’re climbing up this staircase to get a totally lame view of a place with no history and then climbing back down.",topic_4,-0.63514894,Negative
You’re climbing up this staircase to get a totally lame view of a place with no history and then climbing back down.,topic_4,-0.64692944,Negative
I would assume so.  Who’s going to pay money to climb a bunch of stairs?,topic_4,-0.4381993,Negative
Look at my examples of play space.  Ball fields. Ice rinks.  Basketball courts. This is what kids need.  An art installation that doubles as a staircase is not “play space” for kids.  It’s a place for tourists and couples with no kids to walk with coffee. It’s the High Line.,topic_4,0.029991005,Neutral
And this is only the first half.,topic_4,-0.51535934,Negative
How? Its just stairs,topic_4,-0.38847268,Negative
"It’s kinda like a vertical combination of stairs and landings. I remember climbing it when it opened to the public. The overwhelming feeling I got from it was it felt so grand and so cold, very deadening. I mean it’s sculpturally cool, it just doesn’t support happy vibes",topic_4,-0.26362482,Negative
"Stairs to nowhere, but fancier",topic_4,0.10955847,Neutral
"It's very Vaporwave - ""Ascend atop our lattus of stairs to no destination and gaze over the splendid views of New York's finest shopping malls.""",topic_4,0.69625765,Positive
"Its just a bunch of stairs and staircases. Go to The Edge instead, especially after sunset. Beautiful views. Tickets are $36.",topic_4,0.72589743,Positive
You have to pay $36 to climb stairs?,topic_4,-0.43008423,Negative
I remember when Project Runway used these death stairs as a runway. That was wild. I had anxiety not wanting anyone to biff in heels.,topic_4,-0.56489956,Negative
Are those stairs there just for the sake of having stairs? It needs slides too - like a giant 'snakes and ladders'.,topic_4,-0.55112803,Negative
"it's cool looking, but what's the point? it's like some rich guy was trying to figure out what to do with his money and he was all, ""you know what i like in a building? stairs. make me a building that's just stairs!""",topic_4,-0.069885895,Neutral
Simple fix: turn the ground floor into a trampoline park.,topic_4,0.029991005,Neutral
"Or SuiSlide, slides are fun.",topic_4,0.7305939,Positive
"A 16-storey circular frame, the climbing structure comprises of 2,465 steps, 80 landings and views stretching across the Hudson River and Manhattan - that is the architecture of the place.",topic_4,0.06988589,Neutral
Set your respawn point closeby,topic_4,0.059928104,Neutral
They blew the budget on the stairs.,topic_4,-0.7013741,Negative
The system here is so horribly broken. It’s criminal how they can get away with this.,topic_4,-0.73978305,Negative
So a view from half way down kinda thing,topic_4,0.06988588,Neutral
Stairway to hell.,topic_4,-0.7113937,Negative
Chand Baori,topic_4,0.08975778,Neutral
Great to do stair training. The poor stairs at the hs stadium get so boring....,topic_4,-0.009999657,Neutral
Too lazy to walk to the top count me out on 1000 ways to die 🤝🏽,topic_4,-0.66959023,Negative
"Seriously, I can’t imagine being depressed enough to select this monstrous staircase as my death springboard unless it was the only option in miles and I was in a 1929 sort of hurry.",topic_4,-0.72589743,Negative
Suicide Stairs,topic_4,-0.50052017,Negative
A documentary from history channel about stair ghosts?,topic_4,-0.009999666,Neutral
Stair alien ghosts.,topic_4,-0.06988588,Neutral
"Really, the solution is more mental health support rather than just closing this one staircase then. It's really sad to hear that story",topic_4,-0.69625765,Negative
Don't know how the thing looks but maybe it wasn't suicides and people thinking they could drop from one floor of the staircase to the next. I'd think a kid would believe they are able to make that.,topic_4,-0.5298956,Negative
"""Dont want to ruin for everyone else."" -- After it was stated the the stairs are closed off.",topic_4,-0.1877462,Neutral
Way to walk it back.,topic_4,0.03997868,Neutral
