Document,Topic,roberta_polarity,roberta_sentiment
https://images.squarespace-cdn.com/content/v1/5873b1a8725e25b23cd914b4/1567474711092-R9Z8HG29QZ0X7IBHDF69/succ-glass.gif,topic_19,0.0099996645,Neutral
So if people start leaping off the top of skyscrapers are they gonna pull those down too? Sadly if people are determined to end their lives they’ll find a way.,topic_19,-0.6910695,Negative
The tops of skyscrapers have 10’ fencing. This ego maniac developer had the means to build nets or fencing and chose not to because it wasn’t aesthetically pleasing.,topic_19,-0.5915194,Negative
What? That’s definitely not a universal (or even common) thing - it’s just been normal balcony height fencing on all the rooftops I’ve been to.,topic_19,-0.55805224,Negative
Ok well we are talking about skyscrapers. Not some 4th floor walkup.,topic_19,-0.099667996,Neutral
Any observation deck on any skyscraper will have high fencing to prevent suicide.,topic_19,-0.1877462,Neutral
"Tourist trap observation decks might have fencing for that, but this is not a general rooftop thing. My building is over 500 feet and has a normal height balcony fence on the roof - as do most roofs like that.",topic_19,-0.009999668,Neutral
Do you think a skyscraper with publicly accessible rooftops have “balcony” height protection? The only time it may possibly be that height is if there is a landing within 75’ of the roof.,topic_19,-0.029991008,Neutral
"This is all in response to ""So if people start leaping off the top of skyscrapers are they gonna pull those down too?"" and you responding ""The tops of skyscrapers have 10’ fencing.""",topic_19,-0.31852078,Negative
"If you just meant that The Empire State building, 30 Rock, and The Edge have tall fences, okay, but those aren't all of the skyscrapers in New York, so it was not how I understood that comment. Most rooftops I have been to do not have that type of fencing.",topic_19,-0.35399172,Negative
The one I stayed at didn’t have 10’ fencing. It had a ledge wall that was about 4’. Anyone determined will find a way.,topic_19,-0.18774621,Neutral
"I am 100% calling bullshit that the top of a skyscraper you were on had a 4’ tall wall, especially if that’s not a private area and accessible to the public.",topic_19,-0.66959023,Negative
"That's pretty common, actually. Tons of buildings with rooftop lounges only have waist-high barriers. My friend's building, which is only 20-something stories, but still more than enough to kill someone was about that high, and I've been to tons of rooftop bars with walls of similar height.",topic_19,-0.19737534,Neutral
A lot of the roof decks on larger apartment buildings just have a waist or chest high wall. Buildings that are certainly high enough to end your life and walls that are not high enough to prevent it.,topic_19,-0.67506987,Negative
"Point being is that people will kill themselves one way or another. If this was an accident where someone fell over the railings because they’re too low, that’s one thing.",topic_19,-0.7013741,Negative
"Have been to the vessel a few times and, although I am not suicidal, my first thought when I first visited was, ""wow it is way too easy to jump off of this thing."" Railings are entirely too low. They should do what the architects did at the Edge...high glass 'walls'.",topic_19,-0.65840906,Negative
Hopefully they'll add some serious safety upgrades before they consider opening this thing up again.,topic_19,-0.1292726,Neutral
Wouldn't it be a challenge to keep all that glass clean?,topic_19,-0.2913126,Negative
https://www.pilkington.com/en-gb/uk/householders/types-of-glass/self-cleaning-glass/how-does-it-work,topic_19,-0.03997868,Neutral
They were 'influenced by images of Indian stepwells' but such a huge part of why those stepwells are so aesthetically pleasing is the lack of handrails/guards.  I like the idea but I think it suffers from the glass guards. Some detail with perforated metal panels or mesh would probably look cleaner and more interesting.  And it would read more as a sculptural object.,topic_19,-0.02999102,Neutral
"There's probably an optimum height for a structure to be attractive as a suicide method (high enough to guarantee death whilst low enough to minimize the time spent in abject terror), and this inverted pine cone or French pastry or whatever the fuck it's supposed to be is that exact height.",topic_19,-0.55112803,Negative
"The height you’re looking for is 7 stories. The Vessel is 16 stories. Low guardrail height and a lack of people at night probably has something to do with it, but I haven’t been and can’t speak from experience.",topic_19,-0.35399172,Negative
Edit: height,topic_19,0.019997334,Neutral
"Yeah, but it’s all white inside. We’ll have it trashed in a couple of years.",topic_19,-0.66403675,Negative
Can they not just put higher glass on this? I don’t get why it’s still closed,topic_19,-0.66959023,Negative
Higher glass would make it even more boring. Tear it down. It’s an evil eyesore and a waste of space.,topic_19,-0.7305939,Negative
"Just raise the height of the railings. A small deterrent goes a long way, and I’ve seen that work on many bridges.",topic_19,0.1877462,Neutral
the ones with high speed rail?,topic_19,0.029991,Neutral
"""Yeah I'd like to make a collect call.""",topic_19,0.11942729,Neutral
They aren’t waist high. They’re about mid-torso.,topic_19,0.06988589,Neutral
They aren’t waist high. They’re about mid-torso.,topic_19,0.06988589,Neutral
I mean how many buildings do you know that tall that have easy or convenient roof access???,topic_19,-0.09966799,Neutral
That is like banning kitchen knives to stop people stabbing each other. You just keep building higher and higher railings instead of dealing with the problem.,topic_19,-0.7064193,Negative
"For one thing, you are very high up in open air, and it feels much higher from the top. While it is not as tall as an observation deck like Top of the Rock or the ESB, it is just tall enough to still feel real, where as sometimes the obs decks are so tall they feel surreal.",topic_19,0.48538113,Positive
"I suspect you think the High Line is a pointless walk to designer stores, especially when you can walk on the streets and get there in less time? Or would you prefer another glass tower in that plaza?",topic_19,-0.52266544,Negative
I feel like 6-8 foot tall glass walls instead of railings would mostly fix the problem.,topic_19,-0.33637553,Negative
I have twelve roofs I have easy access to off the top of my kind I could think of right now to jump off if I wanted. This is not the way.,topic_19,-0.56489956,Negative
Railing height my friend - the Vessel meets NYC building code but we advised them to be higher,topic_19,0.04995837,Neutral
Is the current railing 42”?,topic_19,0.03997868,Neutral
Just put big bags of sponge underneath.,topic_19,-0.36270747,Negative
It has a landing pad.,topic_19,0.10955848,Neutral
Glass installation and glass cleaning companies should team up and offer to sponsor a full glass covering.. it would make for great PR… and suicide awareness…,topic_19,0.6169093,Positive
"The big question is, do you give it some effort and make a leap towards the center or take the easy out and just lean over the outside?",topic_19,0.07982977,Neutral
"Just put soft pillows around it, problem solved.",topic_19,0.30950692,Positive
"Not technically HY, but across the street is 5 Manhattan West (450 W 33rd), which was converted to a modern looking glass building by gutting a (cool looking) old brutalist building and refacing it with glass. The building once housed the Skyrink, an indoor public ice skating rink on the 16th (top) floor, overlooking the city. When DoubleClick moved in there in the late 90s (prior to Google buying them), all the plumbing for the rink and a Zamboni were still in the space.",topic_19,-0.07982977,Neutral
"We really enjoyed the Edge. The view is incredible and the plexi bottom it has in parts made for a bit of an extra thrill. It's very professionally run and we had a better time there than at 30 Rock, fwiw.",topic_19,0.7573623,Positive
"The Edge is the least interesting of the observation decks. no way I would do that one over WTC, Empire State, Top Of The Rock. Haven't seen One Vanderbilt.",topic_19,-0.5153593,Negative
30 Rock - Love the central park view,topic_19,0.7487043,Positive
WTC - Hate that’s it’s inside for the normal ticket,topic_19,-0.680476,Negative
ESB - The railing made me hate it. Even if that’s a dumb reason it’s the worst option for me,topic_19,-0.7352223,Negative
The Edge is definitely better than the empire state building's view.,topic_19,0.66959023,Positive
But I do love the high line,topic_19,0.7305939,Positive
I would go nuts in there with some high quality bouncy balls and a few dozen paper airplanes.,topic_19,0.69625765,Positive
Like he said. It's a drop in the bucket.,topic_19,-0.48538113,Negative
They didn't even put trees or solar panels on it.,topic_19,-0.66959023,Negative
"Well, what can you do, short of suing their estates for reckless endangerment?",topic_19,-0.62914515,Negative
"It has chest high glass that should be pretty hard to get over, and it’ll be swarming with security at least at the beginning .",topic_19,-0.6106769,Negative
Less than 400 feet above ground is outside FAA jurisdiction I believe.,topic_19,-0.019997334,Neutral
"No, those tend to lose signal strength because they're affected by the ""heaven energies"" pushing them down, so they need to put those high up.",topic_19,-0.35399172,Negative
"I didn't watch the entire video, this is just to the middle.",topic_19,-0.33637553,Negative
How was that not a foreseen problem?,topic_19,-0.56489956,Negative
I mean it's an art installation. Putting up super high guards on every level would change the entire thing.,topic_19,-0.27290508,Negative
How was that a foreseen problem?,topic_19,-0.5079774,Negative
There is a minimum guard rail height of 42”.   I don’t recall seeing nets under staircases in the Netherlands but I have only been a few times. You could probably use some safety standards to keep people from falling in canals though.,topic_19,-0.27290508,Negative
Cool for the Netherlands.  This is in the US.,topic_19,0.6910695,Positive
"When I had a connecting flight in JFK I had time to take the train to see this monument and return for my flight, this, Penn station and the view to the Empire State Building are my memories of NY",topic_19,0.6043678,Positive
Always! There is a solution to every problem. At least usually.,topic_19,0.680476,Positive
"I’m sorry but you honestly seem heartless. It’s not “baby proofing”. What harm does it do to you to have taller barriers in tall structures? I would really consider an outside perspective, such as experts on the topic. But if you don’t care to educate yourself, you don’t care.",topic_19,-0.71629786,Negative
"i watched a video on this specific building by ask a mortician. initially people (and the city too i think) wanted the builder to just, install railings. thats literally it. railings and/or nets to make it harder for people to jump. but he refused because ""artistic integrity"" so instead he decided to close it down.",topic_19,-0.39693043,Negative
The four deaths aren’t even the worst part. They refused to do higher railings or safety measures because it would ruin the aesthetics of the building.,topic_19,-0.7211323,Negative
Now if people are accidentally falling because the railings are too low then I retract my statement.,topic_19,-0.6106769,Negative
"They should also shut down all bridges , building roofs, windows, everything higher then 20’ . Humans are so stupid and deserve annihilation for lack of common sense",topic_19,-0.7305939,Negative
"Nah, the other one just gave them a leg up 😬",topic_19,0.009999672,Neutral
"I enjoyed the GWB much more when the railing was low and the view was open. Now it's all gated up top to bottom for construction and I avoid walks on it. Likewise with my grandmother's new railing on her balcony (27th floor),  it's lower, the spaces in between are wider. It feels more open and free. I actual spend time out there for the view/vibes now.  Before the railings were tall and small space in between,  seemed more like a prison and I only went out there to escape ppl or my cat allergies. You had to be tall to get a good view.",topic_19,0.55805224,Positive
"Hi people of NYC! I’m working on a (totally amateur) landscape architecture project to redesign the Vessel for suicide prevention purpose. 3 young people committed suicide from the Vessel in the past year. While the most straightforward solution would be to build higher railings or enclose the entire structure, I wanted to think beyond that.",topic_19,-0.52266544,Negative
Likely the least intrusive solution is just tall glass walls to keep people in.  It also doubles as preventing objects from being easily thrown and injuring others. The downside is obviously cost.,topic_19,-0.21651807,Neutral
"True, but that can look more jarring than just going across due to supports you’d need. Compared to anchoring it on the structure itself.",topic_19,-0.46211714,Negative
"That’s not necessarily true, because unlike flat or convex perimeters, this being the inner perimeter of a ring, the netting is made taut by a steel belt on the inside (towards center) and a minimal amount (3-6) of wire anchors projecting perpendicular to the ring tangent into the railing or such. Think the iris of your eye requiring no arches or support in the opening (pupil) since the rigidity lays on the outside and inside tension.",topic_19,-0.17808087,Neutral
"Or put fields of 7' tall spikes down, so it's a less attractive option.",topic_19,-0.5441271,Negative
I visited Bobst long before the barriers went up. The height and the black and white tiles created a mesmerizing effect.,topic_19,0.66959023,Positive
"I love your idea and #1 is really cool, though looking down the inside of the Vessel is already cool.  I really do hope they don't just enclose the whole thing or have ugly plastic walls replace the railings.",topic_19,0.7352223,Positive
The only acceptable redesign is demolition. For it and the entire glass tumor around it.,topic_19,-0.66959023,Negative
So which is it? Is it too crowded? Or is it quiet? Which is the truth? And which would be a problem?,topic_19,-0.37136024,Negative
What's your proposed alternative? I for one love glass buildings.,topic_19,0.5441271,Positive
So which is it? Is it too crowded? Or is it quiet? Which is the truth? And which would be a problem? You cant win.,topic_19,-0.57167,Negative
So which is it? Is it too crowded? Or is it quiet? Which is the truth? And which would be a problem?,topic_19,-0.37136024,Negative
"It’s kind of a weird thing, and maybe an indication toward a trend. Maybe this is what’s to come—not unique and individual skyscrapers, themed clusters.",topic_19,-0.6043678,Negative
"Exactly. I just kept seeing it going higher and higher with no tiering or any kind of deviation in angles. I was hoping they would top it off with some kind of architectural spire or something, but no. It's the most pedestrian skyscraper I've seen in the city.",topic_19,-0.641077,Negative
So which is it? Is it too crowded? Or is it quiet? Which is the truth? And which would be a problem?,topic_19,-0.37136024,Negative
So which is it? Is it too crowded? Or is it quiet? Which is the truth? And which would be a problem? You cant win.,topic_19,-0.57167,Negative
So which is it? Is it too crowded? Or is it quiet? Which is the truth? And which would be a problem? You cant win.,topic_19,-0.57167,Negative
So which is it? Is it too crowded? Or is it quiet? Which is the truth? And which would be a problem? You cant win.,topic_19,-0.57167,Negative
"That said, high density is the way to go and if glass and steel lets you get there, sobeit.",topic_19,0.39693046,Positive
So which is it? Is it too crowded? Or is it quiet? Which is the truth? And which would be a problem? You cant win.,topic_19,-0.57167,Negative
So which is it? Is it too crowded? Or is it quiet? Which is the truth? And which would be a problem?,topic_19,-0.37136024,Negative
So which is it? Is it too crowded? Or is it quiet? Which is the truth? And which would be a problem?,topic_19,-0.37136024,Negative
So which is it? Is it too crowded? Or is it quiet? Which is the truth? And which would be a problem?,topic_19,-0.37136024,Negative
So which is it? Is it too crowded? Or is it quiet? Which is the truth? And which would be a problem? You cant win.,topic_19,-0.57167,Negative
"If you have an issue with heights, I advise against it.  I was fine except for the glass floor",topic_19,-0.029991005,Neutral
"I know the guy that did the glass railing around that strange thing you see there. It’s called the Occulus. The amount of precision and craftsmanship that goes into doing something like that is insane, lots of respect for the guy.",topic_19,0.65840906,Positive
Ask A Mortician recently made a video about it.,topic_19,0.03997868,Neutral
Make them out of piano wire so you can see past them.,topic_19,0.0,Neutral
Or tall glass sides… unless you bring a step ladder there’s no way to do it then. If it was really 200mil that’s be the way to go,topic_19,-0.5005202,Negative
Until they hit the rails holding the trampoline part up. Or richochet back into the bottom of the balcony.... Pain.,topic_19,-0.5370496,Negative
I'll put a glass of water in that red circle and wear a cape next time.,topic_19,-0.019997338,Neutral
"That's where they should put the trampoline. Tbh, the entire floor should be one.",topic_19,-0.01999733,Neutral
Where is this? ....asking for a friend...,topic_19,-0.029991,Neutral
Rule 1 of brutalism (and also rules 2-10) are that you need exposed concrete. This thing is made of steel and copper.,topic_19,-0.65840906,Negative
"I'm not a conspiracy theorist, but that 8th floor.... gives me the heeby geebies",topic_19,-0.56489956,Negative
"I'm not a conspiracy theorist, but that 8th floor.... gives me the heeby geebies",topic_19,-0.56489956,Negative
"At least for me, I felt the call of the void feeling very strongly at the top. My hand barely left s railing, but then again I'm chickenshit when it comes to heights.",topic_19,-0.24491866,Neutral
"I've been to the 8th floor before. You can google a picture of the Vessel online, but it's high up with railings that aren't that high. Not high enough to accidentally fall off, but maybe drop your phone.",topic_19,-0.13909243,Neutral
"Can I confess something? I tell you this as an artist, I think you'll understand. Sometimes when I'm driving... on the road at night... I see two headlights coming toward me. Fast. I have this sudden impulse to turn the wheel quickly, head-on into the oncoming car. I can anticipate the explosion. The sound of shattering glass. The... flames rising out of the flowing gasoline.",topic_19,0.1877462,Neutral
They only become a problem when you dwell on them.,topic_19,-0.680476,Negative
"Idk, man, 8 floors high seems definitely high, especially as a kid. I've never looked off the roof of my garagr and thought ""Let's send it"", I'd break an ankle or something.",topic_19,-0.5915194,Negative
"That kid was thrown off the eigth floor, probably some psycho.",topic_19,-0.7064193,Negative
I saw some guy hop up and sit on the railing of the very top level to spook his Wife… he thought it was hilarious. Just seeing him do that scared the sh*t out of me.,topic_19,-0.62914515,Negative
"I'm not a conspiracy theorist, but that 8th floor.... gives me the heeby geebies",topic_19,-0.56489956,Negative
Someone make an SCP about this.,topic_19,-0.6469295,Negative
"There’s a bridge in Ithaca, NY just near Cornell University that basically has half an aviary cage of fencing because of the Ivy League students getting poor grades and jumping",topic_19,-0.63514894,Negative
Yeah or like make the railings higher,topic_19,-0.27290508,Negative
It's only 2 years old do it probably does still look that good. We were in NYC in 2018 and it wasn't finished. Was looking at photos of it about a week ago. Glass barriers of an unscaleable height would help.,topic_19,0.17808086,Neutral
Why would they dismantle it? Just don’t let people on it or build taller fences on the sides.,topic_19,-0.5849799,Negative
We need some kind of ethics code built into regulations for all companies. JFK.,topic_19,-0.11942729,Neutral
It doesn't help that the architects didn't fucking suicide proof this piece of shit. Just put glass instead of a shitty dingy fence ffs.,topic_19,-0.7352223,Negative
"Unfortunately, concrete, steel, glass, and plastic making are all pretty bad for the environment.",topic_19,-0.7113937,Negative
"Unfortunately, concrete, steel, glass, and plastic making are all pretty bad for the environment.",topic_19,-0.7113937,Negative
"And that was the only folly the people of Springfield ever took on... Except for the Popsicle stick skyscraper, and that 50 ft magnifying glass, and the escalator to nowhere.",topic_19,-0.62914515,Negative
View from my window,topic_19,0.29131263,Positive
The whole thing is surprisingly accessible actually.,topic_19,0.7352223,Positive
Where else are you going to find a tall structure in NYC?,topic_19,0.019997334,Neutral
"Having climbed it, the concrete slabs that line the walkways were loose, and I couldn't believe how short the railings were. It's a beautiful structure, but also I was surprised they allowed people to walk it",topic_19,-0.3884727,Negative
How short are the railings if you can give an example?,topic_19,-0.019997334,Neutral
"Code is typically 1100mm, 43 inches. I believe they are around that height.",topic_19,0.069885895,Neutral
Every single high floor landmark in NYC has fences or very tall glass. When people saw the plans for the Vessel many were concerned about the railings not being high enough. But because this was a private project the developer didn't incorporate this feedback into the design.,topic_19,-0.5298956,Negative
View from my window,topic_19,0.29131263,Positive
Just make a pool bruh,topic_19,-0.3274774,Negative
There’s a doctor who sits up top with his tools ready to give you knee surgery if you ever make it up there,topic_19,-0.029991005,Neutral
why wont they just build a glass cover so they cant literally jump out?,topic_19,-0.55805224,Negative
Could have prevented some if not all of these suicides if they’d built higher railings and barriers on the upper levels instead of leaving them the same height as the lower levels for “aesthetics”.,topic_19,-0.5915194,Negative
"You have the height, you have a target 🎯 right in the center. It's either a spitting contest or the final solution.",topic_19,0.27290508,Positive
"Just make the railings higher, problem solved",topic_19,0.08975777,Neutral
it's like 10 stories tall and all copper,topic_19,0.0099996645,Neutral
200 mill and they couldn't add some high railings?,topic_19,-0.6106769,Negative
Well it’s high and pretty when the sunsets probably,topic_19,0.67506987,Positive
"Where is this at, asking for a friend...",topic_19,-0.06988589,Neutral
where is this?  asking for a friend..,topic_19,-0.019997334,Neutral
Where is this? Asking for a friend.,topic_19,-0.029991,Neutral
I'd have done it for 150m and put bigger railings In.,topic_19,-0.059928097,Neutral
Have they considered taller handrails?,topic_19,0.029991003,Neutral
Build it higher then,topic_19,0.06988589,Neutral
Where is this? Asking for a friend,topic_19,0.009999668,Neutral
"At this point, I want to watch someone hit 5 railings on the way down to the bottom.",topic_19,-0.62306535,Negative
Couldnt they wrap the walkways in glass?,topic_19,-0.421899,Negative
Time to enclose it.,topic_19,0.029990997,Neutral
Just put a giant ass foam pit at the bottom,topic_19,-0.6169093,Negative
Put a pool at the bottom. Problem solved.,topic_19,0.2069665,Neutral
why not make the bottom level a big trampoline?,topic_19,-0.16838105,Neutral
How could they suspect that this might not be a safety issue at minimum?,topic_19,-0.62306535,Negative
been there! Didn't know I'd be afraid of the height at the top,topic_19,-0.26362482,Negative
"-note at the top railing, probably",topic_19,0.0,Neutral
"used to pass that thing all the time and had no idea what it was. it only had a couple floors last time i saw it, but jeez, that sucks. higher railings, maybe?",topic_19,-0.7211323,Negative
Why not put glass up?? Even plexi would maintain the aesthetic and probably not be too heavy…better than tearing it down.,topic_19,-0.049958378,Neutral
I’m so accident prone I’d accidentally fall,topic_19,-0.66959023,Negative
"The IDS building has an open, glass covered area at the bottom sort of like a concourse where people sometimes eat their lunch. The guy died on impact with the glass but since the glass wasn't made to hold up under that kind of stress it broke and ended up separating his torso from his head and limbs. Pretty gruesome for the people eating their lunch that day.",topic_19,-0.56489956,Negative
I love handrails!,topic_19,0.7487043,Positive
Couldnt they just raise the walls with glass so People cant get over it to jump?,topic_19,-0.47770005,Negative
They should make the floor lava.,topic_19,-0.6043678,Negative
Why can't they just enclose it?,topic_19,-0.5005202,Negative
Replace red light landing zone with funnel to a crematorium.,topic_19,-0.21651806,Neutral
"Empty on the inside, just like its concept.",topic_19,-0.6169093,Negative
The walkway of tears and laughter.,topic_19,0.37994897,Positive
Who enjoyed it?,topic_19,0.6169093,Positive
"Surround it with trampolines and bubble wrap, problem solved!",topic_19,0.5915194,Positive
add some walls and give it to Halal Guys,topic_19,-0.029991008,Neutral
"Honest question, I've been there just once but there's a lot of tall buildings around, I would figure at least a few have outdoor dining, bars, or a viewing platform up high, no?",topic_19,0.029991005,Neutral
I work in the Coast Guard. I have some friends that have been stationed in San Francisco. The stories are crazy and sad.,topic_19,-0.6169093,Negative
"that is what I was told when I was there in early 90's. At the time, the full height screen barriers you see today did not exist",topic_19,-0.21651806,Neutral
to your point I highly doubt the architectural designer came up with the floor pattern with THAT in mind. most likely a story made up to tell during orientation! 😅 However the full height screen cover (over the original railings) were designed to prevent jumpers.,topic_19,-0.43008423,Negative
I think any building over 3 stories high. From the roof or out a window.,topic_19,0.03997868,Neutral
