Document,Topic,roberta_polarity,roberta_sentiment
"Anything tall, man. Golden Gate Bridge sees an average of 30 suicides per year.",topic_12,-0.5298956,Negative
"I liked doing it because it was convenient, close to the train line and I got to see the Brooklyn Bridge everyday.",topic_12,0.7442769,Positive
Most bridges also have such devices in place.,topic_12,0.0,Neutral
"Bridges are also important and useful, and if you closed the GWB or Brooklyn Bridge, even partially, there would be a political firestorm.",topic_12,-0.26362485,Negative
"For the bridges, you'd only have to close it to pedestrians, though.",topic_12,0.009999668,Neutral
"To echo this, many survivors who attempted suicide at the golden gate bridge regretted their choice halfway down and realized their problems were treatable after that.",topic_12,-0.49298793,Negative
1978 study on Golden Gate Bridge survivors ,topic_12,-0.03997868,Neutral
The 1978 Seiden study at the Golden Gate Bridge showed that 90 percent of those stopped from jumping did not later die by suicide or other violent means.,topic_12,0.04995837,Neutral
"If you are open to further challenging your perspective and learning more about suicide attempts and survivals at the Golden Gate, I would definitely recommend checking out the documentary Jumpers. I think it may be on YouTube.",topic_12,0.5005202,Positive
"The vessel didn’t put up nets like the Golden Gate Bridge, as the company determined that it would spoil the aesthetic. They falsely came to the conclusion that having suicide watchers, banning single tickets, and bit higher railing would be enough. The corporate machine adds yet another death to their tally.",topic_12,-0.67506987,Negative
"Exactly, why get rid of a structure because people jump off of it…like what are we going to do next? Ban all bridges?",topic_12,-0.66403675,Negative
Does the Vessel provide the same service as a bridge?,topic_12,0.029991005,Neutral
There was a major public study done here in CA on suicide fences on Cal Trans bridges it was such a problem.,topic_12,-0.66959023,Negative
Good points. The golden gate has managed it pretty well doing patrols. I remember reading numbers were way way down but you are right. Different settings probably attract different depressed \ troubled demographics.,topic_12,0.4300842,Positive
https://slate.com/technology/2013/10/golden-gate-bridge-suicide-barrier-controversy-and-cost-over-a-life-saver.html,topic_12,-0.21651806,Neutral
Golden gate managed it pretty well having walkers patrol the bridge. Its deaths and attempts are way way down. Probably the way to go honestly.,topic_12,0.55112803,Positive
"Idk, this is like that pedestrian bridge in Scotland that dogs kept hurtling themselves off of, plunging to their deaths.",topic_12,-0.7113937,Negative
Overtoun Bridge,topic_12,0.019997334,Neutral
And *international news to boot,topic_12,-0.34521404,Negative
"More realistically, like ""Oh no,  the door to the balcony is locked!"" or ""Curses! There's some protesters on the bridge!"". Small stuff that directly interferes with the act itself is shown to stop you altogether from doing it.",topic_12,-0.64692944,Negative
"Is the Korean rate going up because of the bridge? Suicide in Japan and Korea is pretty high I think, but I don’t think bridges are causing it.",topic_12,-0.5849799,Negative
This sounds like it’d be the logical position but studies on locations like bridges show it’s actually not correct in the real world. The Golden Gate Bridge is a great example.,topic_12,-0.62306535,Negative
I guess we should close all train stations and large bridges too? This is lame. That is a really nice piece of art and architecture.,topic_12,-0.7113937,Negative
I live beside a suicide magnet in Toronto; the prince edward viaduct. After reducing the suicide numbers with a barrier the bridge is a lot more safer. Something like that needs to happen here and can even improve the look of this structure if done properly.,topic_12,0.25429556,Positive
"Oh, great.  Better shut down the Golden Gate Bridge, then.  Or figure out a better solution.",topic_12,-0.6469295,Negative
Yeah I’m not sold on this as an ‘iconic monument’ yet,topic_12,-0.55805224,Negative
"1700 people have flung themselves off the Golden Gate Bridge, but not one person has suggested shutting the bridge down.",topic_12,-0.597982,Negative
Have you seen the documentary where they actually film people jumping off the bridge?  They just disappear into the fog and that’s it. Very sad and moving.,topic_12,-0.6858091,Negative
The Bridge,topic_12,0.13909245,Neutral
Edit: ^ like in the case of the filming of the Golden Gate Bridge suicides (but actually— did the filmmakers try to intervene first??),topic_12,-0.07982977,Neutral
Can’t imagine how much that cost! The bridge is huge. It’s worth it though if lives will be saved.,topic_12,-0.22602834,Neutral
"The Golden Gate Bridge serves as a utility (ie getting from one place to another), whereas this structure does not serve any purpose. And interestingly enough, the Golden Gate Bridge has been adding suicide nets to prevent people from dying. They’re likely to do the same thing here, or create taller barriers.",topic_12,-0.46211714,Negative
Obviously the suggestion is to close the pedestrian walkway on the bridge (which is basically only used by tourists) not close the entire bridge to everyone.,topic_12,-0.16838105,Neutral
Which is the name of de documentary?,topic_12,0.019997334,Neutral
I’d imagine there aren’t a bunch of tourists milling around under the Golden Gate Bridge.,topic_12,-0.059928097,Neutral
People drive their cars into bridge pillars everyday.  Should we get rid of all cars because of what a few people might do with them?,topic_12,-0.641077,Negative
The Golden Gate Bridge is also in the process of constructing a suicide net below each side of the bridge’s railing.,topic_12,-0.1194273,Neutral
That bridge serves a purpose to the city for transportation. And it’s an iconic historic landmark. These stairs are an overpriced architectural statement piece that lack necessity.,topic_12,0.1586485,Neutral
Granted that bridge is alot more important for and detrimental to the cities function.,topic_12,-0.36270747,Negative
This New Yorker piece on the Golden Gate bridge is heartbreaking:,topic_12,-0.7113937,Negative
"The only reason I didn't get closer to it is that there was one lone person also on rhe bridge and I was afraid he would see. I made it across the bridge and ever since I've wondered how often those signs save, and how often they trigger it",topic_12,-0.31852078,Negative
There was a documentary years ago about people who jumped off the Golden Gate Bridge and I was surprised how many people traveled from quite far away to kill themselves there.,topic_12,-0.62914515,Negative
Great documentary too.,topic_12,0.7442769,Positive
Maybe in The City and London Bridge. But go to Canary Wharf or the massive new development in Nine Elms/Vauxhall and the tall buildings there are dull and generic,topic_12,-0.33637553,Negative
"Bay area, not the Golden gate.",topic_12,-0.059928104,Neutral
No bike lanes????,topic_12,-0.3004371,Negative
More than 25 from the Brooklyn Bridge; no one is talking about shutting that down.,topic_12,-0.4300842,Negative
A similar thing happened in toronto when they put a net over the prince Edward viaduct.,topic_12,-0.19737533,Neutral
"The viaduct is a very tall bridge right on the subway line near down town.  It has a very low guard rail.  Because it was high,  easy to get to, easy to jump off it was a very popular with people wishing to jump.  The city put a net up so they can no longer jump.  While suicides on a bridge stoped, the suicide rate in the city stayed the same.",topic_12,-0.01999733,Neutral
trust me    i live not too far from the second most suicidal bridge in north american after the famous golden gate !,topic_12,0.35399172,Positive
Bridges and factories in China,topic_12,-0.1877462,Neutral
Suicide nets like the San Francisco bridge,topic_12,-0.67506987,Negative
"There's a documentary about people jumping from the Golden Gate called ""The Bridge"" where a researcher filmed The Bridge from a distance with a fixed camera for a year and caught numerous suicides on camera.",topic_12,-0.4053213,Negative
Quotes from two Golden Gate Bridge suicide attempt survivors:,topic_12,-0.059928104,Neutral
https://abc7news.com/golden-gate-bridge-suicides-suicide-survivors-jump-survive/2010562/,topic_12,-0.23549576,Neutral
Research on Golden Gate Bridge suicide attempt survivors found 90% did not die later by suicide. Those are good odds.,topic_12,0.59798205,Positive
"Of the 515 people whose attempt was interrupted, only 35 later died by suicide in the years to come.  Taking into account suicides that might have been missed by researchers,  Dr. Seiden stated that 90% of people who tried to jump off the Golden Gate Bridge did not go on to die by suicide.",topic_12,-0.41364443,Negative
They jump off the skyway bridge all the time,topic_12,-0.01999733,Neutral
Here is an interview with a Golden Gate Bridge suicide attempt survivor,topic_12,-0.10955847,Neutral
https://www.wect.com/2020/11/17/it-was-instant-regret-golden-gate-bridge-suicide-survivor-share-story-virtual-event-wilmington/,topic_12,-0.21651806,Neutral
"Yup. That has saved me a few times. Not even exaggerating, I had picked the bridge and chosen a date, then I got to that episode and couldn’t go through with it.",topic_12,0.13909245,Neutral
"Yes, I watched a video about a guy who survived jumping from the golden gate bridge. Even though he'd been depressed since forever, he said that the split second he left the bridge he knew it was a huge mistake.",topic_12,-0.16838104,Neutral
You ever have the urge to just chuck your phone off a bridge?,topic_12,-0.54412705,Negative
Closing a staircase over 4 suicides in 2 years is pretty extreme. Based on that logic we ought to shut down the Golden Gate Bridge or the Brooklyn Bridge as well.,topic_12,-0.6858091,Negative
I don't know if that's a fair comparison since the bridges serve an actual function whereas The Vessel is more or less an art installation.,topic_12,-0.36270747,Negative
Then someone will just drive onto the bridge and get out of their car. All of this shit is just bandaid fixed that don't address the actual problem,topic_12,-0.7064193,Negative
Hey the Bloor viaduct is featured on that article! I've killed myself on that bridge dozens of times.,topic_12,-0.69625765,Negative
"I'm guessing since it's a crowded area and their bodies land on the floor where everyone can see, it's a bigger deal than people committing suicide on something like the Golden Gate bridge where it's not as visible.",topic_12,-0.46211714,Negative
"4 suicides in 2 years, not months. For context, the Golden Gate Bridge would have averaged 60 suicides in that time.",topic_12,-0.597982,Negative
Have you heard of the Golden Gate Bridge? I've personally witnessed it twice. Once from the bike path on the other side of the roadway (I saw him splash when I looked over my edge. He did not float again.) The other time standing on the shore looking at pelicans. This time the coast guard boat came out after about 15 minutes and started looking for him.,topic_12,-0.079829775,Neutral
This thing is not as high as the bridge but concrete is harder than water.,topic_12,-0.59798205,Negative
Super controversial documentary called The Bridge is about this.,topic_12,-0.009999672,Neutral
"you cant casually stroll down a lot of bridges, its awkward getting to the edge, cant take a cab right up to it. stuff like that. just a guess. Like harder to get to, people are too lazy to actually do it.",topic_12,-0.67506987,Negative
Damn I guess we shouldn't have built the golden gate bridge then,topic_12,-0.7013741,Negative
but they added barriers to the 2 most used bridges and suicides dropped overall by 30%.,topic_12,-0.7013741,Negative
Can’t close Verrazano bridge.,topic_12,-0.3274774,Negative
https://www.libertybridge.org/,topic_12,0.059928104,Neutral
https://jerseydigs.com/the-highline-has-nothing-on-jersey-citys-new-pedestrian-bridge/,topic_12,-0.049958378,Neutral
"That’s an expensive ass bridge when the PATH or the ferry are options to get across without using a car. Am I totally against the bridge? No, but it’s quite an expensive investment for what would essentially be a third option (or fourth, I think you can bike through the tunnels).",topic_12,-0.67506987,Negative
"Drivers should support these projects as well, as they reduce traffic by removing vehicles from the road more than any street widening could add capacity.",topic_12,0.37994897,Positive
That would be the best location for the bridge,topic_12,0.71629786,Positive
"It would be twice the distance of the other bridges (manhattan, brooklyn or williamsburg bridge) without the actual car traffic, and just for walking around for tourist. Negligible amount of people are going to use it to commute.",topic_12,-0.14888503,Neutral
"A Google search says 120,000 cars cross the Brooklyn bridge per day. That means pedestrians and bicyclists make up around 5% of bridge users.",topic_12,0.049958378,Neutral
So? You only want to build a bridge if it also accommodates car traffic? AFAIK it's not feasible to put a car path there. It greatly increases and complicates the footprint of the bridge.  The layout of the neighborhoods won't accommodate it.,topic_12,-0.66403675,Negative
I was arguing against the unsupported statement that no one  would use the bridge. Saying that the Brooklyn bridge facilitates more cars than people is besides the point.,topic_12,-0.48538113,Negative
I mean the bridge has six lanes for traffic and one 10ft ish span for pedestrians and bikes so it's not surprising that car traffic is like an order of magnitude greater. I'd guess that if the bridge has more space for pedestrians / bikes (and those spaces we're separated) use would increase. Particularly for bikes.,topic_12,0.04995837,Neutral
The Golden Gate Bridge laughs.,topic_12,0.45421642,Positive
"well yeah, it's more accessible than a bridge. It's also a beautiful art installation. I hope this doesn't cause it to get shut down permanently.",topic_12,0.62306535,Positive
"I was thinking of The Golden Gate Bridge, now I'm on the fence",topic_12,-0.17808087,Neutral
They have at least one emergency call box on San Francisco's Golden Gate - mb install a few here?,topic_12,0.029991003,Neutral
"Master/slave is a model of asymmetric communication or control where one device or process controls one or more other devices or processes and serves as their communication hub. In some systems, a master is selected from a group of eligible devices, with the other devices acting in the role of slaves.",topic_12,-0.019997334,Neutral
The Golden Gate Bridge is not impressed.,topic_12,-0.69625765,Negative
"They are repeating the mistakes of the Golden Gate Bridge directors, who for many years refused to construct a suicide barrier because it would ruin the appearance of the structure.",topic_12,-0.6858091,Negative
"Yikes, bro, have some compassion. You really hate people that are suffering because they ‘ruined a bridge’ or whatever??",topic_12,-0.73978305,Negative
Is that in Japan?,topic_12,0.009999666,Neutral
is it japan?,topic_12,0.009999668,Neutral
Stupid. Close every bridge then.,topic_12,-0.6910695,Negative
https://en.wikipedia.org/wiki/Cloud_Gate,topic_12,0.019997336,Neutral
There’s that guy that asks people how they’re doing at Golden Gate Bridge. Mabye a Walmart Greeter.,topic_12,-0.10955847,Neutral
"I mean ultimately people are going to do what they’re going to do. I live by a bridge and when I wake up and see search copters I know that someone jumped. People still do it, but they have phones there for crisis lines.",topic_12,-0.35399172,Negative
"Places like the Nanjin Yangtze River Bridge, The Golden Gate bridge, Aokigahara forest, and the Prince Edward Viaduct are notorious for their suicides, and as such, are actually sometimes planned destinations for people planning on ending it. As a New Yorker, I'm okay with this being shutdown indefinitely, especially if it's inaccessibility saves even one life.",topic_12,-0.55805224,Negative
https://www.npr.org/templates/story/story.php?storyId=92319314,topic_12,0.029991,Neutral
"Do we close the Golden Gate Bridge too? Many more people have jumped there. No. Do we ban the sale of guns, no.",topic_12,-0.597982,Negative
"I mean in all fairness for that bridge thing, those actually serve a purpose getting people from point a to b. Art of course has a purpose too but with little to no safety precautions a design like this was just asking for it in today’s society.",topic_12,-0.25429556,Negative
"Well, the Golden Gate Bridge has other purposes, you see. And a lot of people are upset that we haven’t done anything to curb gun violence.",topic_12,-0.680476,Negative
"You're right that if someone really wants to kill themselves and plans it out it's hard to stop them. But the sculpture thing does basically nothing to stop it - the railing is too short to stop anyone from climbing over it, which is not the case at the Golden Gate Bridge or most other destination suicide hotspots.",topic_12,-0.6106769,Negative
There’s an interesting counter argument with the Golden Gate Bridge safety nets that were just installed. The main argument that people had for the nets was that many people who jumped and survived didn’t attempt suicide again. Many saw the bridge as the only place they’d want to commit suicide too.,topic_12,-0.36270747,Negative
http://depts.washington.edu/psychres/wordpress/wp-content/uploads/2017/07/100-Papers-in-Clinical-Psychiatry-Suicide-Suicide-survivors.-A-follow-up-study-of-persons-who-survived-jumping-from-the-Golden-Gate-and-San-Francisco-Oakland-Bay-Bridges.pdf,topic_12,-0.08975778,Neutral
"If someone jumps from the bridge during the day, others can see. There is a documentary called ""The Bridge""  about some of the people who have jumped. There is at least one interview with a person who was driving by just as a person jumped.",topic_12,-0.0099996645,Neutral
The Golden Gate Bridge suicide nets are almost complete...,topic_12,-0.65840906,Negative
https://www.police1.com/suicide/san-francisco-installs-nets-to-stop-suicides-off-golden-gate-bridge,topic_12,-0.48538113,Negative
"Those jumping off the Golden Gate bridge are unlikely to land on anyone, but from this sculpture the risk must be much higher",topic_12,-0.4462436,Negative
"i would bet that the golden gate bridge has some kind of net or fence system for this exact reason, and probably has for a long time.",topic_12,-0.10955847,Neutral
More people have committed suicide at the Golden Gate Bridge than any other location. over 1400 people by 2012. It is certainly a problem. I am sorry you have so little empathy.,topic_12,-0.7352223,Negative
https://en.wikipedia.org/wiki/Suicides_at_the_Golden_Gate_Bridge,topic_12,-0.39693046,Negative
Measures have been taken at the bridge and measures were taken at this structure as well. This is just virtue signaling policy; in reality it does nothing to prevent suicide.,topic_12,-0.62306535,Negative
Didn’t they just install massive wire nets on the Golden Gate Bridge? I heard they’re working too.,topic_12,-0.029991005,Neutral
Funny just heard a story on NPR that they just spent $200million on a net for the Golden Gate Bridge to stop people from dying when they jumped.,topic_12,-0.25429553,Negative
The GG bridge has a (relatively new) suicide prevention net.,topic_12,0.24491866,Neutral
"In HS and freshman year of undergrad, I became obsessed with the Golden Gate Bridge as a place to yeet myself off of. Researched the hell out of it. Learned that there is a volunteer org dedicated to identifying potential “jumpers” in addition to a perpetual police presence.",topic_12,0.21651804,Neutral
The Golden Gate has been working on installing a metal net to catch would-be jumpers and just about every city/state will have their own “hot spot(s)” where people will attempt to end their life from.,topic_12,-0.46994525,Negative
"The bridge is such a shitty way to go. A bunch of your bones break and you drown, flailing frantically in ice cold water with your broken limbs.",topic_12,-0.73978305,Negative
http://depts.washington.edu/psychres/wordpress/wp-content/uploads/2017/07/100-Papers-in-Clinical-Psychiatry-Suicide-Suicide-survivors.-A-follow-up-study-of-persons-who-survived-jumping-from-the-Golden-Gate-and-San-Francisco-Oakland-Bay-Bridges.pdf,topic_12,-0.08975778,Neutral
That was always my worry going under the bridge. Thankfully never experienced anything like that on our transits.,topic_12,-0.52266544,Negative
"Because the Golden Gate bridge is iconic and is used by thousands of people every day to walk and ride bikes across, whether it be for work or just fun. It's an incredible experience walking across it. It's a loooooong way down. People who jump really want to die.",topic_12,0.72589743,Positive
"Check out the documentary ""The Bridge"" if you haven't already. Very sad but morbidly fascinating.",topic_12,-0.019997345,Neutral
Incredible documentary,topic_12,0.7064193,Positive
"Not a huge Malcom Gladwell  fan, but he had some interesting stuff about suicide and mentions the Golden Gate Bridge as an example. From what I can remember: they closed the Golden Gate Bridge to repair it, and suicide rates dropped. Apparently they way you commit suicide is just as important as the act itself.",topic_12,-0.08975777,Neutral
https://amp.theguardian.com/us-news/2024/jan/03/golden-gate-bridge-suicide-prevention-net-completed,topic_12,-0.009999668,Neutral
I heard this volunteer org on golden gate suicide prevention was founded by someone who jumped and survived. He/she started the org because after jumping he/she realized that she wanted to live.,topic_12,0.03997867,Neutral
"One of my local hot spots (NY) is the Kingston Rhinecliff Bridge. It’s high over the Hudson with low guide rails. Beautiful views, but it’s best seen from inside a moving vehicle because of next to no amenities on either side and continuous crosswinds. It’s been a jumper magnet since it opened in the 50s, and when the wind is up it’s an unsettling experience even in a heavy vehicle. You get on the bridge, and your first instinct is to get across the thing as soon as possible. It’s safe, but it’s never going to feel safe.",topic_12,0.43008423,Positive
"Knowing all that, in their eternal wisdom, the state decided that what the bridge needed was…a pedestrian walkway and bike paths, shoehorned into the existing travel lanes.",topic_12,0.13909245,Neutral
more crashes because vehicle lanes are several feet narrower,topic_12,-0.5783634,Negative
bigger traffic backups because now the crossing experience is that much more dangerous both in perception and reality.,topic_12,-0.69625765,Negative
"The beauty and symbolism of the structure itself probably made it appealing. The below paper talks about survivors of suicide attempts at the Golden Gate Bridge, all of whom said they would only have commit suicide there.",topic_12,0.39693043,Positive
http://depts.washington.edu/psychres/wordpress/wp-content/uploads/2017/07/100-Papers-in-Clinical-Psychiatry-Suicide-Suicide-survivors.-A-follow-up-study-of-persons-who-survived-jumping-from-the-Golden-Gate-and-San-Francisco-Oakland-Bay-Bridges.pdf,topic_12,-0.08975778,Neutral
They never closed the Golden Gate Bridge…. At least now it has nets now I think.,topic_12,-0.069885895,Neutral
The Golden Gate Bridge serves a utilitarian function this doesn’t. It’s a grim cost benefit.,topic_12,-0.641077,Negative
https://www.eurekalert.org/news-releases/472259,topic_12,0.06988589,Neutral
"WTF is this, a bridge to nowhere?",topic_12,-0.71629786,Negative
"So, yes, a bridge to nowhere.",topic_12,-0.46211717,Negative
"Let’s just say they built a Calatrava bridge, but didn’t have a river for it, so they created one.",topic_12,-0.37994897,Negative
EDIT: And the Garden Bridge would have been a blight on the Thames and also inaccesible to disabled people.,topic_12,-0.7211323,Negative
"Would you also not want the eiffel tower or the golden gate bridge shown in media, since they’re suicide destinations?",topic_12,-0.5849799,Negative
Golden gate bridge has entered the chat,topic_12,0.12927258,Neutral
"Mall was in NY, bridge was near the skatepark in Denver on platt river",topic_12,0.04995837,Neutral
right. people jump off the Golden Gate bridge all the time - does that make the bridge a failure?,topic_12,-0.5783634,Negative
"I think the point is that the bridge hasn't failed at being a bridge, but the Vessel has failed at being an experiential observation platform because people decided it can't function as that because of people.",topic_12,-0.55805224,Negative
Are you comparing a piece of interactive public art with a bridge? What was a bridge constructed for? And why was the Vessel constructed?,topic_12,-0.16838105,Neutral
"In case you're new to the world, The Golden Gate Bridge is one of the most photographed, painted and mythologized structures in the world. It may function as a bridge but it exists in our psyche as public art.",topic_12,0.6169093,Positive
Are you comparing a piece of interactive public art with a bridge?,topic_12,-0.21651806,Neutral
"He has a point though. If the Golden Gate Bridge served no purpose other than being art, yeah they'd probably consider closing it due to the rate of suicides.",topic_12,-0.62306535,Negative
"Believe it or not, structures can be both. See: Brooklyn Bridge, Chrysler Building, Sydney Opera House, etc. etc.",topic_12,0.07982977,Neutral
Also I guarantee you the architects and engineers thought of this as a piece of public art in addition to a bridge.,topic_12,-0.08975778,Neutral
How do you post something like this but lack the ability to understand something like the Golden Gate Bridge can and is considered art?,topic_12,-0.6169093,Negative
"No, his point is that the Vessel is art constructed as art, with no utilitarian purpose beyond the aesthetic, so comparisons of any kind to the Golden Gate Bridge, a key piece of infrastructure for an entire region, regarding the closures are fundamentally insane.",topic_12,-0.55805224,Negative
"Imagine calling one of the most photographed, iconic, painted, recognizable structures in the entire world ""just a bridge.""",topic_12,-0.29131263,Negative
"Time to knock down all those multi-story buildings too then i guess. Convert all the bridges to tunnels too while we’re at it. Oh and no more trains, can’t risk people jumping in front of them.",topic_12,-0.63514894,Negative
"How the fuck does that make any sense… and even if you were right, what do you propose we do? Put cages around every staircase, elevated pathway, bridge, etc in the city? If someone jumps, you don’t blame the bridge or its architect for not putting some pillows at the bottom of it.",topic_12,-0.7211323,Negative
"Nah, there's a strong bridge and tunnel circle jerk on this sub that spams NY Post articles and gloats about how the city is a hellscape from their basement",topic_12,-0.66403675,Negative
