Document,Topic,roberta_polarity,roberta_sentiment
"Adds another texture, maybe the fabrics could also be a covert net to catch and swaddle jumpers?",topic_18,0.0099996645,Neutral
I actually really like that. Web-like nets for a web-like structure.,topic_18,0.7487043,Positive
"My suggestion: have swaths of netting on the outside arranged in a very organic manner like the 4th option but covered with vines/other plants (could be fake flowers and vines even) so that it's not an eyesore but will also help catch any jumpers! During christmas, can be cover with some lights too =)) so that it feels like the netting has an aesthetic purpose rather than the true morbid purpose!",topic_18,0.4381993,Positive
"We had this problem at Baruch college. As soon as the new atrium was built, people started jumping off. So the management put in place ""people catcher"" nets that stretched over the shaft every other floor or so.",topic_18,-0.62306535,Negative
"Sure but it’s also just not newsworthy. It’s very common, sadly.",topic_18,-0.7013741,Negative
I hope this doesn't cause an overreaction requiring the placement of oversized fences and safety nets. Unlikely but you never know.,topic_18,-0.5298956,Negative
Nets on the lower level might help.,topic_18,0.2069665,Neutral
Time for safety nets,topic_18,0.10955847,Neutral
"Go to Indonesia, big cluck clucks there. ",topic_18,-0.421899,Negative
Exactly stairway to nowhere. Symbolic of something scary. Maybe the end.,topic_18,-0.641077,Negative
You would have been one of those guys who complained about the effect tower,topic_18,-0.5441271,Negative
All the net does it protect drivers on the highway below from bodies.,topic_18,-0.08975778,Neutral
"Didn’t say it was, but it happens and maybe someone hadn’t heard about it.",topic_18,-0.21651806,Neutral
"Or maybe the SuiSlide, wheeee!",topic_18,0.29131263,Positive
"This seems to be the best answer, nets on inside and outside.",topic_18,0.71629786,Positive
Honestly they should just put a net there and start charging bungie tickets,topic_18,-0.37136024,Negative
"trapeze netting is a way better ""solution"" than the literal fencing they've already started putting up.",topic_18,-0.1877462,Neutral
"Or, you know, just provide people with universal healthcare and a social safety net in one of the world's richest countries & cities...",topic_18,0.421899,Positive
"Of course netting is a bandaid solution that will work... that will do nothing to address the underlying issues. Of course not everyone uses one service or another, but that's why we have different ways of approaching problems. What are you even trying to prove?",topic_18,-0.62914515,Negative
Maybe he was just out for a swim,topic_18,0.0,Neutral
Why don't they just put up nets?,topic_18,-0.45421645,Negative
"Wish they had put a net around my wife. Alas, I didn’t get the chance to think twice",topic_18,-0.66403675,Negative
I've heard it's common for people to have regrets as they fall. Maybe the nets are a second chance for some.?,topic_18,-0.059928104,Neutral
"Instead of being like, ""Why are people doing it, and how can we help them?"" it's just, ""Put up some fucking nets to catch them, then send them on their way and move on."". I'm sure they probably get some BS interview about it and then booted back to their life after the examination but the effect is the same.",topic_18,-0.72589743,Negative
"My, and the person I was responding to, first response was to be like ""Just hang some nets and done."" which upon further reflection felt kinda callous and empty. Why don't we default to the idea of why are people doing it and how can we make it so that they don't feel like they have to? I.E. how do we help these people?",topic_18,-0.62914515,Negative
"Because if the nets work too well, it becomes an attraction for those into extreme sports.",topic_18,0.3004371,Positive
Nets on every level and every side....,topic_18,0.1877462,Neutral
People would just jump into the nets for S&G's,topic_18,-0.1586485,Neutral
"They would have to put nets on every side of the tower and in the middle, not fun",topic_18,-0.7013741,Negative
“8 is just a scrunched up together 13”,topic_18,-0.029991005,Neutral
"Could they not just add a safety net or something? Sure, it doesn´t look that good anymore, but would that not being something worth looking into?",topic_18,-0.7064193,Negative
Aw crap & I didn't even get to go. No more nice views out of the GWB because of the netting.,topic_18,-0.72589743,Negative
Societal level safety nets first.,topic_18,0.1586485,Neutral
There is no ‘broken window’. The money spent has to serve some function or it is a net waste of money.,topic_18,-0.46211714,Negative
Did they have to paint a big red target at the bottom?,topic_18,-0.27290508,Negative
Why not a dumpster with the doors off? Less splatter outside the container.,topic_18,-0.37994897,Negative
Maybe Apple can pitch in some extra employee nets from China,topic_18,0.029991005,Neutral
Then they should just lay down some plastic sheets,topic_18,-0.5079774,Negative
"Add some cargo nets connecting from top till bottom, and you'll have a $200m playground.",topic_18,0.16838104,Neutral
Why don’t they put netting up? That’s what they’ve done with a lot of bridges.. side note: it looks diabolical,topic_18,-0.6858091,Negative
Do a flip,topic_18,0.05992811,Neutral
Maybe put up a net and be done with it.,topic_18,-0.1877462,Neutral
Well...It has a big red dot to aim in the falling lmao,topic_18,0.069885895,Neutral
Put up a $1000 net,topic_18,-0.0099996645,Neutral
Would a big net not work?,topic_18,-0.26362485,Negative
Put some nets up....js,topic_18,-0.029991008,Neutral
Note to organizations or governments with an extra $200m to spend on stairs:,topic_18,-0.13909245,Neutral
"Maybe instead of buying fucking netting, governments invest into the people keeping them fucking floating? Im so sick of governments gouging and allowing people to die as if theres nothing to do about this shit. Fuck all governments.",topic_18,-0.7352223,Negative
Do a flip!,topic_18,0.2069665,Neutral
The people who made it denied to raise the barriers or add netting. Because ascetics!,topic_18,-0.65270674,Negative
Now they have to put up nets.  Sad.,topic_18,-0.71629786,Negative
just add a huge trampoline at the bottom of it?,topic_18,-0.21651806,Neutral
"You think they could just put plexiglass walls or iron fences on the higher floors, or have a net around the base like Eiffel tower.",topic_18,-0.06988588,Neutral
Put up a net?,topic_18,-0.03997868,Neutral
Just put a big net duh,topic_18,-0.099667996,Neutral
Wouldn't it be a bit easy to install nets every other floor or something?,topic_18,-0.019997338,Neutral
They'll put nets in like in kid's play areas,topic_18,-0.0599281,Neutral
"Just put a big net at the bottom a la ""catching a guy shot out of a cannon"".",topic_18,-0.28213483,Negative
Do you not see the big red circle on the bottom? Of course there is,topic_18,-0.16838104,Neutral
Can they not put a net in to catch jumpers?,topic_18,-0.37994894,Negative
Put a net,topic_18,-0.18774621,Neutral
"Y’know, some people install nets on these types of things. These guys seem to just say, “Let’s just open ‘er back up. Not like it’s going to happen again.”",topic_18,-0.45421642,Negative
just put a couple trapeze nets across it every 3 floors. Put more motivational signs or whatever around it.,topic_18,0.059928097,Neutral
Make a net?,topic_18,-0.0599281,Neutral
I would add Bouncy Pads to it!,topic_18,0.46211717,Positive
If you zoom in top left second from the top. Maybe alot of people are just trippin.,topic_18,-0.29131263,Negative
They should put up a net,topic_18,-0.17808086,Neutral
"Responding to the folks who question the impact of a net, specifically suggesting that the person would just climb off the net or find some other way to do it.",topic_18,-0.049958374,Neutral
"How expensive is it to just add a big net? Didn’t some factories do that shit in Asia? Very sad how something that looks so cool has this flip side, same with bridges.",topic_18,-0.7305939,Negative
"Just add a circus net at the bottom, problem solved 👍",topic_18,0.48538107,Positive
just put nets and trampolines and watch people bounce around,topic_18,-0.1877462,Neutral
20 points - Inner Rim,topic_18,0.24491864,Neutral
My office was almost outside of it.,topic_18,0.10955847,Neutral
Install a diving board.,topic_18,-0.25429553,Negative
Nets,topic_18,0.21651806,Neutral
Maybe add a big Trapeze net at the bottom.,topic_18,0.059928104,Neutral
Just put nets every few levels.,topic_18,-0.039978683,Neutral
Nets.,topic_18,0.1586485,Neutral
Just install a net,topic_18,-0.049958378,Neutral
Is it in China/Japan or something?,topic_18,-0.009999666,Neutral
Maybe this is just its purpose,topic_18,-0.13909243,Neutral
Literal stairway to heaven,topic_18,0.37994897,Positive
"Maybe spend a hundred grand on some netting, problem solved kinda?",topic_18,0.13909245,Neutral
"Maybe netting could be put up, could that possibly work?",topic_18,0.03997868,Neutral
Did they ever put up the nets they were talking about?,topic_18,-0.16838105,Neutral
"May they rest in pita, with maybe some tahina sauce",topic_18,0.09966799,Neutral
Nets.  They just installed literal nets.,topic_18,-0.31852075,Negative
They just finished installing a new net under the Golden Gate.,topic_18,0.07982977,Neutral
Which I don’t really understand. What’s gunna stop people from just jumping into the netting.. and the. Off the netting?,topic_18,-0.5298956,Negative
"I'm glad that they installed the suicide nets, even if it took 91 years to do so.",topic_18,0.5915194,Positive
Just a few years ago they started putting up nets to catch jumpers. I believe that project has recently finished.,topic_18,0.12927258,Neutral
"Do you think that the nets will genuinely be a deterrent for suicidal people? I saw them on pictures and, tbh, they looked kinda underwhelming. I can’t imagine that a committed jumper would be hindered by those nets.",topic_18,-0.69625765,Negative
"Makes sense 👌. I still think that the nets could have been designed in a more effective way, but I’m no expert.",topic_18,0.37994897,Positive
"Actually there was a news article the other day about it. They're getting close to finishing the net, and during installation they had a handful of people try to commit suicide and land in the net. Some of them climbed back up, others got up and just took another jump off the net to their death...",topic_18,-0.4777,Negative
The net was actually just completed,topic_18,0.10955848,Neutral
Barenaked Ladies' song War on Drugs mentions a net installed on the Prince Edward/Bloor Street viaduct in Toronto.,topic_18,-0.029991003,Neutral
Not intentionally hurt- you just can’t build a long lasting “net” any other way?,topic_18,-0.6169093,Negative
They just finished building the net!,topic_18,0.24491866,Neutral
The net is completed now..,topic_18,0.3274774,Positive
The netting on the GG Bridge was FINALLY installed as of yesterday,topic_18,0.6858091,Positive
Now we can take all the stupid nets off the GWB so I can enjoy the view while riding across.,topic_18,-0.1877462,Neutral
"They probably could add nets and reopen. Or guided tours, while everyone is chained to the tour guide.",topic_18,0.039978683,Neutral
I know it will make it ugly but why not add windows of steel nets so that its still open yet noone can jump?,topic_18,-0.66403675,Negative
Just install a safety net at the bottom. Problem solved.,topic_18,0.1194273,Neutral
I work there!,topic_18,0.4777,Positive
Bottom Half of the Net,topic_18,0.0,Neutral
Oh shit..for real? I guess they will have to net it like Foxcon buildings.,topic_18,-0.641077,Negative
I’d like to see the intrepid maybe? And for them to maybe not skip so many streets,topic_18,-0.059928104,Neutral
"Also, add Rockefeller University, on the Upper East Side. Only because I work there, and it would be fun to see it.",topic_18,0.7113937,Positive
Dude web zipping through that would be so tasty.,topic_18,0.6858091,Positive
They have nets now for that,topic_18,0.039978683,Neutral
"Preventative measures should be pursued too. Nets under bridges, for example, reduce suicide rates across an entire region.",topic_18,-0.08975778,Neutral
"That said, they should just have put nets.",topic_18,-0.21651807,Neutral
Can't they put a net to catch anybody that jumps off?,topic_18,-0.38847268,Negative
"What do you want, nets?",topic_18,0.0099996645,Neutral
All they need to do is make the glass paneling higher or put up thin nets. However I’ve heard the artist behind the Vessel is totally opposed to it as it would be “hurting his artistic expression”.,topic_18,-0.47770005,Negative
"The grates or bars would need to be polished weekly, ice falls, leaves stuck, birds nesting, so much maintenance. Maybe they should just plant trees all over it",topic_18,-0.6043678,Negative
Maybe they could install some tall  plexiglass around the top rim but maybe they think that kills the look,topic_18,-0.492988,Negative
How hard would it be to install netting?,topic_18,-0.16838105,Neutral
"They were experimenting with netting last April to try and re-open it, and as of today there is no netting and no access.",topic_18,-0.38847268,Negative
Why don't they install some nets?,topic_18,-0.5079774,Negative
"You know, nets are cheap. Just ask Foxcon.",topic_18,0.029991005,Neutral
