Document,Topic,roberta_polarity,roberta_sentiment
"The HY Subway station is 10 stories deep, one of the deeper ones in NYC. When it opened in 2015 it was the first new station in over 25 years. The station was originally planned to include platform doors which would open only when a train was in the station to prevent people accessing or falling onto the tracks. That was never built. The turnstiles are also different than other stations because the MTA's stock of spare turnstiles was destroyed in hurricane Sandy.",topic_11,0.039978683,Neutral
Corruption?! In New York City?!,topic_11,-0.6169093,Negative
"This is the story to tell. It’s a little hard to put together, but if told well is a really important AND interesting piece of recent history that really could help people understand New York better.",topic_11,0.7013741,Positive
"It was not universally hated. Many sports fans wanted a Manhattan stadium, so when it favored the Jets, other teams fans jumped off the bandwagon. Bloomberg hated the idea anyway and continued the smear campaign",topic_11,-0.18774621,Neutral
Wow I used to work 450 west 33rd on the 11th floor never knew about the ice rink.,topic_11,0.4699452,Positive
"Of course, that's all Chelsea, not really HY.",topic_11,-0.19737534,Neutral
"The NHL Store (technically at Manhattan West) has a little display from the Hockey Hall of Fame, which is probably good for a 10-minute visit.",topic_11,0.3713602,Positive
"I would go to New York Comic Con over at the Javits Center in years past, and lament that the entire area immediately around the center was dead. Imagine if there were bars and restaurants, places of commerce as soon as you stepped outside. It would be amazing! And now they do it, but we can't afford any of it.",topic_11,-0.26362485,Negative
"You’re welcome!  When I was a tourist before I moved to NYC, I took one of those Circle cruises around the Hudson river and there was a stat that one of the tour guides gave that there’s 1 million millionaires in Manhattan.  I don’t know if that’s true or not but it was kind of an ooh ahh moment.  If all else fails just make stuff up.",topic_11,0.641077,Positive
You could say it’s the closest thing to being in NJ without being in NJ?,topic_11,0.019997334,Neutral
I think what makes any NYC tour interesting is how its recent history connects to the past.,topic_11,0.5915194,Positive
"Since it’s construction 1 World Trade Center aka freedom tower has been the tallest building in the western hemisphere at 1776 feet tall. However due to strict safety regulations in New York the construction took years to complete. By the time it was completed the technology was already in place to build taller buildings on New Yorks existing infrastructure. Due to its symbolic nature there has been a rule in place keeping buildings from passing 1776 feet. That is now coming to an end though as 4 Penn, part of a new building project in midtown Manhattan will surpass it. Being the tallest building in the new area……",topic_11,0.23549575,Neutral
"As a native New Yorker I find the whole area to be nothing special really, also just hate that part of town in general.",topic_11,-0.7211323,Negative
It sucks! My family grew up in Manhattan and even seeing the huge changes over the course of my lifetime (as I visited family and friends) has been a downer,topic_11,-0.69625765,Negative
"Oh I mention that McDonald’s as the (former) only drive through McDonalds in Manhattan, but I’m gonna read this article. Thank you!",topic_11,0.65840906,Positive
"There’s a few good gradients where the high line simultaneously has you looking at shorter, older buildings and new, blobbier ones, pretty good visual example of change in NYC.",topic_11,0.66959023,Positive
Nothing. I had an office there for a while. It is the most boring Manhattan neighborhood.,topic_11,-0.7064193,Negative
Take them to Wah Fung in Chinatown,topic_11,-0.009999672,Neutral
Food in the area sucks - Uber eats will be 2-4k++ a month,topic_11,-0.7305939,Negative
"It’s the same in Long Island City.  30 years ago, I toured some pretty bombed out scary warehouses looking to start a small manufacturing business.  It was too scary for me.  Jersey City, NJ was just as bad.  We ended up in NJ.  Safe and boring.",topic_11,-0.7113937,Negative
This is a special structure for playing a weird new sport. Its called Poop Ball,topic_11,-0.07982977,Neutral
It’s a pavilion. You’re meant to walk up it and get views of NYC 360. Called the Vessel,topic_11,0.089757785,Neutral
New York City,topic_11,0.10955847,Neutral
You basically described NYC.,topic_11,-0.27290508,Negative
"If you think this is what makes people excited about NYC, you are sorely mistaken.",topic_11,-0.3004371,Negative
"To be fair, staring at your knees for too long may also be painful.",topic_11,-0.5915194,Negative
My favorite complaint on this sub is people getting pissed that not many NYC voters voted for Cynthia Nixon as if she had a chance to win the state vote.,topic_11,-0.59798205,Negative
If I had to generalize about Real New Yorkers I'd have to say most of them don't care about what some nerd on reddit thinks and like whatever the hell they want to like.,topic_11,-0.41364443,Negative
"I don't get it are those things supposed to be transplant things, cuz being cheap, being efficient, growing up eating trash from your local bodega or one near your school all seem New Yorker things",topic_11,-0.5370496,Negative
"My grandma’s a Real New Yorker and I’m a transplant (with a generation raised in New Jersey in between... shudder), and I feel like we could both appreciate all of those things.",topic_11,0.6910695,Positive
If you're a critic at the NYT that's literally how you get paid. By bitching about the accomplishments of other people.,topic_11,-0.63514894,Negative
"I'll be honest. I think it's pretty cool, and I can't wait to go there when I get back to New York.",topic_11,0.7530659,Positive
"You sound like someone who’s trying too hard to sound like they’re from New York, but really they live and go to high school in Secaucus.",topic_11,-0.41364443,Negative
I live in New York. I'm not there because I'm studying abroad for the year (last August until this June). I miss it dearly,topic_11,-0.52266544,Negative
Being pressed about everything is a timeless New York tradition.,topic_11,-0.6043678,Negative
Well NYC loves going down the authoritarian route sooo....,topic_11,-0.1194273,Neutral
"False: the Staten Island Ferry, The Brooklyn Bridge, the NYC Panorama at the Queens Museum, The Unisphere!, Central Park, the West Side Greenway,  the Little Red Lighthouse, Governors Island, etc. NYC is chock full of awesome tourist attractions.",topic_11,0.7305939,Positive
"You obviously aren't a native new yorker or you wouldn't be baffled by this. Suicide barriers have been a thing for a while now, it was ramped up after people im NYU kept jumping off the middle of the library.",topic_11,-0.6910695,Negative
Park in Jersey and get the PATH to 33rd.,topic_11,0.06988589,Neutral
"I’m just gonna say it - How long until someone falls from one of the top floors, either on purpose or accidentally?  And then how long after that until it’s permanently closed?",topic_11,-0.57167,Negative
"ah yes, a new type of nightmare hellmaze for New York City. gotta catch 'em all!",topic_11,-0.5849799,Negative
Doesn't the NYPD say drone flying in Manhattan is illegal?,topic_11,-0.3004371,Negative
Drones are more formally known as unmanned aerial vehicles (UAV) and are illegal to fly in New York City.,topic_11,-0.3004371,Negative
"Last week i visited some family members in Brooklyn - taking the A train and as i passed the stations they went from normal (MSG/Penn Station) to downright terrible (Grant Avenue Station) - It is by far the most disgusting subway station I've ever seen in my life. NYC can build that, but can't modernize the stations?",topic_11,-0.7211323,Negative
"Assuming OP took the photo today, it's a weekday and the weather looks pretty gloomy. Also there are many cases of the coronavirus in and around NYC so there could be a drop in tourism.",topic_11,-0.6043678,Negative
Nyc: how do we attract tourists?,topic_11,0.009999666,Neutral
As if there aren’t countless suicide spots in New York already.,topic_11,-0.66959023,Negative
It's also pointless and hardly ADA accessible. It's like NYC trying desperately to find a way of one upping the Bean in Chicago.,topic_11,-0.7013741,Negative
That being said it seems like this is an issue with the New York government than the developer since the federal government leaves the determination of opportunity zones to the local government,topic_11,-0.3274774,Negative
"I loved the High Line and visited it a lot when I lived in NYC, despite living on the east side.",topic_11,0.7487043,Positive
Trash,topic_11,-0.345214,Negative
"Nothing, it's a NYC billionaire's lawn ornament.",topic_11,-0.4699452,Negative
Spoken like a real New Yorker.,topic_11,0.4699452,Positive
Nothing. Nothing is special about it at all.,topic_11,-0.56489956,Negative
"Frankly I rather like it. It's just a cool thing to walk up. It's kinda like the high line IMO. I think NYC could do with more functional interactive work like this, not just a pretty building a huge statue or a super curated garden that 99% of people can never actually enjoy. Once the hype calms down and the doors are pretty much just open for anyone to check out, I'm down with it.",topic_11,0.7064193,Positive
"im a new yorker and this made me actually lol for real - it's been so many years, thank you",topic_11,0.7442769,Positive
Damn how long was your layover?,topic_11,-0.57167,Negative
It was my favorite monument in NYC :-(,topic_11,-0.1194273,Neutral
18 more replies,topic_11,0.0599281,Neutral
"We require new users to post original content, not lazy reposts. Reposting as a very new account might get you banned",topic_11,-0.45421642,Negative
All posts by new users require mod approval in order to weed out spammers.,topic_11,-0.17808087,Neutral
"No, this is New York City",topic_11,0.0599281,Neutral
I found the NYC rate for you.,topic_11,0.14888504,Neutral
"That’s interesting, sure im seeing this story but i feel like every day someone else is throwing themselves in front of trains and delaying my commute",topic_11,-0.32747737,Negative
https://www1.nyc.gov/site/doh/about/press/pr2018/pr036-18.page,topic_11,0.029991005,Neutral
"He was identified as being from New Jersey, attending attending college in Connecticut.",topic_11,0.019997334,Neutral
"I'd like to ask to those 21 downvoters whether they think that HY is an opportunity for NYC to grow like, or even better, what might have been the (already-gone) Amazon HQ.",topic_11,0.04995837,Neutral
New York needs just one chicken-like building. Just because.,topic_11,-0.3004371,Negative
"Santa Fe is interesting.  Within a certain radius of ""downtown"" everything new must be fake or real adobe.",topic_11,0.16838107,Neutral
At least SimCity had cheeky names for its buildings.,topic_11,-0.37994897,Negative
If you want a place that doesn't change don't live in fuckin Manhattan .,topic_11,-0.67506987,Negative
True New Yawker here. Took the 'g' off of 'fucking.' Go Yankees.,topic_11,0.5783634,Positive
"I’m not that into them, either, but that’s the story of change. All kinds of NY institutions were frowned upon by both critics and the public at first. Patience and Fortitude, for instance (the lions in front of the NYPL main branch) were generally hated at the beginning.",topic_11,-0.5783634,Negative
I mean all of New York is a millionaires/billionaires playground...,topic_11,-0.27290508,Negative
People RAVE about the area around Stone Street but it sucks. The south street seaport is kind of a unique area for NYC but it also kinda sucks.,topic_11,-0.7211323,Negative
"The architecture. It doesn’t feel like it fits in NYC. It’s so artless and corporate looking, it could be in any city in any country.",topic_11,-0.66959023,Negative
"But what is NYC's look? It's not really defined. Throughout its existence the towers that went up were a testament to the popular architectural trends of the time, not to any one look.",topic_11,-0.0599281,Neutral
"To push back -- I think the greater prevalence of pre-war buildings on the east side, in financial district, and still in most of midtown preserves a lot of the original ""NYC"" character. Even the ""international style"" buildings of 6th avenue have a unique 60/70s character. These new glassy towers all lack that character, IMO, with their smooth lines and thinner silhouettes.",topic_11,-0.29131263,Negative
"Same here. I take Megabus down from Hudson Yards to visit friends in DC and Philadelphia.  I hate walking through there, just feels off and not New York at all to me.",topic_11,-0.7113937,Negative
"I live in NYC, not far from here. I’m aware of how much it costs.",topic_11,-0.089757785,Neutral
Totally blanked out there my bad. Read it as you taking a bus to NY.,topic_11,-0.4462436,Negative
"Also made sense in the context of you saying ""it didnt feel like new york to me"" with you having this preconceived notion of how New York was supposed to be (for you).",topic_11,-0.3274774,Negative
They opened a whole new subway station to support it. A big station too,topic_11,0.62914515,Positive
"Last time I was in NYC, it was nearing completion and I’ve been looking forward to climbing it on my next visit.",topic_11,0.7530659,Positive
"Do you skip an NYC visit because of our laws? I hate some of our laws too, some with a passion, but it’s a really damn cool place to visit (and live!). I’d urge you to reconsider. Whatever your thing is, be it art, live music, food, parks, even beaches, there’s plenty of it. And part of what makes it so awesome is that it’s just full of people from everywhere and every which background you could imagine. You can go out just for a night and wind up with a group of new friends from all over the world. If I wake up at 2am, can’t get back to sleep and decide I feel like watching some live jazz, you can do that! There’s everything all the time. Hope you can make it out someday. It can be a frustrating home base to the extent of banging your head against the wall at times, but I’ve never been anywhere that quite compares to it. And I can’t really imagine living anywhere else. And PS - it does look pretty damn cool. My old office had a pretty decent view of the honeycomb and I miss the view out the floor’s main window around sunset time heading home after a long day of work.",topic_11,0.45421642,Positive
Wtf u talking about? What law in nyc is different than any other place lol,topic_11,-0.6169093,Negative
St. Louis,topic_11,0.059928104,Neutral
I’m a native New Yorker and I’ve never seen this.,topic_11,-0.009999672,Neutral
"Damn. I was in NYC a few weeks ago and climbed to the top of this thing. It’s really eerie to think the day after we climbed, someone jumped. I hope it reopens because it really is a marvelous piece of architecture, but safety always comes first.",topic_11,-0.5849799,Negative
Yea they want no part of “city people” or being part of the fabric of NYC.,topic_11,-0.5915194,Negative
That whole area is a travesty to nyc.,topic_11,-0.7305939,Negative
It’s still a soulless wasteland. And no tourist is coming to NYC to shop at HY.,topic_11,-0.7064193,Negative
Lol born and bred New Yorker here bruh,topic_11,0.48538113,Positive
"That's quite something, where is it located?",topic_11,0.7013741,Positive
I hope Stanley is not parking next to it.,topic_11,-0.39693046,Negative
"I am in this paradox now i live in a tranquilized existence,  no amount of sedated deep no dreaming sleep can prepare me for my alarm clock and the monotony that follows day in day out",topic_11,-0.6169093,Negative
New Olympics sport. You only get one try. Literally.,topic_11,-0.1586485,Neutral
"i kinda want to KMS, maybe ill book a trip to new york",topic_11,0.31852075,Positive
"Although this place is in New York, and I really don’t know how popular numerology is in America to be sure if this is what the other person was alluding to.",topic_11,-0.22602837,Neutral
"Lmao then its 2 for 2 in upstate new York, thats hilarious",topic_11,0.4053213,Positive
"Upstate New York will have that effect on you, what a frozen wasteland.",topic_11,-0.65840906,Negative
Also this landmark isn’t universally known as a suicide magnet yet though this most recent incident kind of cements it as one.  In fact most actual New Yorkers just became aware of this after the previous third one which received more attention on social media.,topic_11,-0.28213483,Negative
People are dying to see their new design.,topic_11,0.41364443,Positive
"The money was actually stolen from a program to help low income neighborhoods from what I remember, which is why us New Yorkers hate this piece of shit.",topic_11,-0.73978305,Negative
"Who cares, 12 mil is relatively inexpensive and it’s a nice looking, arguably iconic piece of nyc now. Everyone benefits from a more attractive city",topic_11,0.6043678,Positive
Yeah because New Yorkers love poor people lmfao.,topic_11,-0.46211717,Negative
New yorkers love?,topic_11,0.06988588,Neutral
As someone from Pennsylvania this is accurate,topic_11,0.32747737,Positive
"It was made in Italy and transported in six pieces by ship over 15 days, then reassembled in NYC.",topic_11,0.049958374,Neutral
It’s a New York City landmark. In 100 years it could easily be as popular as the Statue of Liberty or the Empire State Building. Do you think they were wastes of money?,topic_11,0.4777,Positive
If your in New York to visit a building go to freedom tower. Specifically the museum in the basement,topic_11,0.14888503,Neutral
manhattan,topic_11,0.099667996,Neutral
OP meant Madagascar.. don’t go to NY to look for it. We love you.,topic_11,0.5783634,Positive
Is this that weird looking thing by all the trains? My brain was not prepared to process Manhattan when I visited a few years ago.,topic_11,-0.63514894,Negative
"i ctrl+f'd halo 3 and wasnt not disappointed, i knew someone with a large brain already connected this image to halo :)",topic_11,0.7113937,Positive
In the middle of fucking Manhattan.,topic_11,-0.680476,Negative
"Not all Manhattan is the same. At the time this was built the area was literally abandoned warehouses and railyards. Nobody lived there, no economic activity was there. It was the definition of distressed.",topic_11,-0.67506987,Negative
As someone who actually lives there that’s so blantantly false. NYC is still one of the safest major cities to visit in the world. Crime went up with the pandemic like it did literally everywhere.,topic_11,-0.5153593,Negative
"You have a greater chance of being a victim of crime in Springfield, MO than you do in the vast majority NYC.",topic_11,-0.65840906,Negative
NYC kinda fucking sucks,topic_11,-0.72589743,Negative
Kinda sounds like New York needs Futurama-style suicide booths.,topic_11,-0.641077,Negative
Wouldn’t people from NY have to pay for this? I have no idea how else this would be funded.,topic_11,-0.641077,Negative
"That argument makes no sense for the NY metro area, the one place in America with a shit ton of public transportation that’s always undergoing improvements.",topic_11,-0.6469295,Negative
Americans in cities want an alternative to spending hours stuck in traffic. Biking is faster than driving if there's a wide sidewalk or bike lane and in some cases like Manhattan even walking can be faster.,topic_11,0.5079774,Positive
